#00#Mon Feb 15 14:50:24 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
I_peak_F05-I_peak_F07-i_pick_F09	i	3	3	1	7.087489128112793	0	0
i_did_H08-i_did_H09-I_deed_H07	I	3	2	0	0.5012638568878174	2	1
I_keep_H06-i_kip_H07-I_keep_H05	i	2	3	0	0.28123974800109863	2	0
a_cad_H05-a_cad_H07-v_cud_H09	v	3	3	1	0.17720484733581543	0	0
v_tut_H09-v_tut_H05-a_tat_H06	a	3	3	1	1.6133010387420654	0	2
a_cat_F05-v_cut_F08-v_cut_F07	a	1	1	1	0.5344419479370117	0	0
i_sick_F08-i_sick_F09-I_seek_F06	I	3	3	1	0.14564895629882812	0	0
I_keep_H05-i_kip_H04-i_kip_H08	I	1	1	1	0.5814311504364014	0	0
v_puck_F05-a_lack_F04-a_lack_F08	v	1	1	1	1.8292882442474365	0	1
A_card_H08-v_cud_H06-v_cud_H09	A	1	1	1	1.1051206588745117	0	0
I_keep_H05-I_keep_H08-i_kip_H04	i	3	1	0	0.9845750331878662	2	1
I_seek_F09-i_sick_F04-I_seek_F07	i	2	1	0	0.09827685356140137	2	1
v_tut_F05-v_tut_F07-A_tart_F08	A	3	3	1	0.07395291328430176	0	1
i_pick_F09-I_peak_F08-i_pick_F07	I	2	2	1	0.8700888156890869	0	1
A_card_F05-A_card_F09-v_cud_F04	v	3	3	1	0.07843470573425293	0	0
a_tat_F04-a_tat_F05-v_tut_F08	v	3	3	1	0.6791810989379883	0	0
v_bun_F07-A_barn_F09-A_barn_F05	v	1	3	0	0.30640220642089844	2	0
i_sick_H08-i_sick_H09-I_seek_H06	I	3	3	1	0.5710170269012451	0	0
i_tick_H09-I_teak_H07-I_teak_H06	i	1	1	1	0.3522460460662842	0	1
a_cad_H08-v_cud_H05-a_cad_H07	v	2	1	0	0.8386287689208984	2	0
A_barn_H07-v_bun_H06-A_barn_H05	v	2	2	1	1.2880420684814453	0	1
v_cut_H06-v_cut_H09-a_cat_H08	a	3	3	1	1.534977912902832	0	1
A_park_H04-v_puck_H05-A_park_H07	v	2	3	0	0.8186638355255127	3	1
a_cad_F05-a_cad_F07-v_cud_F09	v	3	1	0	1.1640760898590088	2	2
A_cart_H09-v_cut_H05-v_cut_H07	A	1	1	1	0.8401939868927002	0	1
v_puck_H08-A_park_H06-A_park_H04	v	1	2	0	0.09276819229125977	3	1
I_deed_H06-i_did_H09-i_did_H07	I	1	1	1	0.5387561321258545	0	0
i_sick_H04-I_seek_H05-i_sick_H09	I	2	2	1	0.07710099220275879	0	1
v_cut_F05-A_cart_F04-A_cart_F07	v	1	2	0	0.5834441184997559	2	3
