#Tue Mar 09 17:12:35 2021#ListeAX_i.txt#00
Sound File	Stimulus	Vowel	Response Time	NbErreurs	Repetitions
I_seek_H04-I_seek_H05	1	2	0	1.184401982696727	1	0
i_kip_H04-I_keep_H07	2	1	0	0.8256010616896674	1	1
I_bean_H08-I_bean_H09	1	1	1	1.0596010598819703	0	0
i_kip_H08-I_keep_H04	2	2	1	1.2000019105616957	0	0
I_keep_H05-i_kip_H04	2	1	0	0.17040004662703723	1	0
I_beak_H06-I_beak_H05	1	1	1	0.7476010838290677	0	1
I_teak_F08-I_teak_F04	1	1	1	0.32640099234413356	0	0
i_sick_H06-I_seek_H05	2	2	1	1.4964029313996434	0	0
I_bean_H07-i_bin_H08	2	1	0	0.029999959049746394	1	1
I_deed_H04-I_deed_H05	1	1	1	0.6540008984738961	0	0
i_min_F06-I_mean_F08	2	2	1	0.7320019142935053	0	1
I_mean_H09-i_min_H07	2	2	1	2.7288050282513723	0	1
I_seek_H09-i_sick_H05	2	1	0	0.1236000923672691	1	0
i_tick_H08-I_teak_H05	2	1	0	0.12360011716373265	1	0
I_keep_F09-i_kip_F06	2	1	0	0.7476009711390361	1	0
I_teak_H04-I_teak_H08	1	2	0	0.0455999756231904	1	1
i_tick_F06-I_teak_F09	2	2	1	0.4356010139454156	0	1
i_bik_H08-I_beak_H04	2	2	1	3.1940209470922127	0	3
i_bik_F07-i_bik_F09	1	1	1	0.825600904179737	0	1
I_bean_H04-I_bean_H09	1	2	0	0.019999976153485477	1	0
i_bin_F09-i_bin_F06	1	1	1	0.4668010133318603	0	1
i_lick_F05-i_lick_F06	1	1	1	1.2000020316336304	0	1
i_tick_F07-i_tick_F06	1	2	0	0.13919994921889156	1	1
I_leak_H07-i_lick_H04	2	2	1	0.49800004716962576	0	1
i_min_F05-i_min_F09	1	1	1	2.510404973756522	0	1
i_did_H09-i_did_H04	1	1	1	0.5760009229416028	0	0
i_pick_H06-I_peak_H07	2	2	1	0.7476021023467183	0	0
i_bin_H08-I_bean_H09	2	2	1	2.120402978383936	0	0
i_tick_F09-i_tick_F07	1	1	1	1.2000019734259695	0	2
i_tick_H07-i_tick_H06	1	1	1	1.2000030385097489	0	1

#TotalErreurs#10#TempsTotal#3min 29sec
