#Wed Apr 14 17:35:52 2021#Liste2AFC_a.txt#00
Sound File	Stimulus	Vowel	Response Time	NbErreurs	Repetitions
a_cat_H06	cat	a	2.882804982131347	0	1
v_puck_F07	puck	v	1.2596020692726597	0	0
a_cap_H04	cap	a	0.9376009232364595	0	0
v_mutt_F05	mutt	v	0.7288011000491679	1	0
v_cut_F07	cut	v	1.281017999514006	0	0
v_putt_H04	putt	v	0.8036011174554005	1	0
a_cap_F06	cap	a	1.6636029809014872	0	0
a_ban_F04	ban	a	1.040802029427141	0	0
v_cud_H06	cud	v	1.230401883367449	0	0
v_putt_H06	putt	v	1.244801972527057	0	0
a_tat_H08	tat	a	2.109204102656804	0	0
v_putt_H09	putt	v	1.1444019263144583	0	0
v_luck_H08	luck	v	1.4900030953576788	0	0
a_cad_H07	cad	a	1.1556019441923127	0	0
a_tat_F09	tat	a	1.0352021157741547	0	0
v_cud_H08	cud	v	1.1644020471721888	0	0
a_lack_F08	lack	a	1.1856019505066797	0	0
v_luck_H07	luck	v	1.4940019246423617	0	0
a_pack_H07	pack	a	1.2000019492115825	0	0
v_putt_H08	putt	v	1.3766179180238396	0	0
v_buck_F06	buck	v	1.4844030012609437	0	0
v_cut_F05	cut	v	1.2348020176868886	0	0
a_cad_F05	cad	a	1.2076019678497687	0	0
a_pat_F04	pat	a	1.4748029765905812	0	1
v_puck_H06	puck	v	2.0560040876735	0	0
v_luck_F04	luck	v	1.6572019980521873	0	0
a_lack_H07	lack	a	1.904403950436972	0	0
v_puck_H05	puck	v	1.6996031075250357	0	0
v_cud_F09	cud	v	1.1512019506189972	0	0
v_cud_F08	cud	v	1.5156021154252812	0	0

#TotalErreurs#2TempsTotal#1min 43sec
