Mon Mar 29 14:37:47 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
i_lick_F05	lick	i	I	0.7268769146176055	1	0
a_mat_F08	mat	a	a	1.5802829440217465	0	0
i_chip_F04	chip	i	i	1.698932908126153	0	0
I_cheap_F07	cheap	I	I	0.9373440878698602	0	1
v_cup_H08	cup	v	v	1.0362809476209804	0	0
i_min_H04	min	i	i	1.92482703353744	0	0
I_cheap_H04	cheap	I	I	1.0797119966009632	0	2
I_beak_H04	beak	I	I	2.61633091524709	0	3
a_pat_F08	pat	a	a	1.1979950793320313	0	0
a_back_H04	back	a	a	0.7975220371736214	0	1
I_leak_H05	leak	I	I	1.5238960791612044	0	3
A_part_H08	part	A	A	3.1288820448098704	0	0
a_cap_H04	cap	a	v	0.9266600300325081	1	0
i_min_H07	min	i	i	1.1046709701186046	0	1
i_min_F05	min	i	I	0.7525850767269731	1	0
i_bin_H09	bin	i	i	1.1600110820727423	0	0
I_bean_F09	bean	I	I	1.1848349947249517	0	0
i_lick_H09	lick	i	i	1.733446086756885	0	1
A_bark_H05	bark	A	A	1.3053409215062857	0	1
A_carp_H04	carp	A	A	2.532699935720302	0	0
I_mean_H05	mean	I	I	2.0621570968069136	0	0
I_leak_F07	leak	I	I	1.922931101755239	0	0
A_lark_F06	lark	A	A	2.536961971083656	0	0
v_cup_H07	cup	v	v	1.954650038271211	0	1
v_putt_H08	putt	v	A	1.6578231032472104	1	1
I_beak_F09	beak	I	I	1.2666461135959253	0	1
A_mart_H06	mart	A	A	2.7884319501463324	0	0
I_leak_F08	leak	I	i	0.8174760880647227	1	0
i_lick_H07	lick	i	i	1.5212341096485034	0	0
a_pat_F06	pat	a	a	1.4071019494440407	0	0

#TotalErreurs#5#TempsTotal#2min 40sec
