Tue Mar 23 17:40:54 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
I_cheap_F05	cheap	I	I	1.4984190923860297	0	0
A_bark_F09	bark	A	A	1.9296031147241592	0	0
a_cap_H07	cap	a	a	2.0528350158128887	0	0
i_bin_F04	bin	i	i	1.7566649029031396	0	0
i_chip_F04	chip	i	i	1.420604016748257	0	1
i_chip_F06	chip	i	i	1.639404095010832	0	0
A_carp_F06	carp	A	A	1.8756200250936672	0	0
a_pat_F07	pat	a	a	1.7430030010873452	0	0
I_bean_F05	bean	I	I	1.558002945384942	0	0
A_part_F04	part	A	A	2.0556040654191747	0	0
I_mean_H09	mean	I	I	2.0900028862524778	0	0
a_lack_H08	lack	a	a	1.3780020952690393	0	0
I_mean_H05	mean	I	i	0.5988009870052338	1	1
a_lack_F07	lack	a	a	1.4436028882628307	0	0
i_lick_H09	lick	i	i	1.5392029577633366	0	0
a_cap_F05	cap	a	a	1.3136020695092157	0	0
I_leak_H04	leak	I	I	1.1470659140031785	0	3
v_luck_H06	luck	v	v	1.8288029039977118	0	0
I_cheap_H04	cheap	I	v	0.8104010568931699	2	0
v_luck_H08	luck	v	v	3.4496060949750245	0	0
A_bark_H08	bark	A	A	1.7156029836041853	0	0
I_cheap_F04	cheap	I	I	0.9580019378336147	0	1
v_putt_H09	putt	v	v	3.260405086679384	0	0
I_leak_F08	leak	I	i	0.8000010750256479	1	0
A_carp_F05	carp	A	A	2.0180051057832316	0	0
i_bik_H09	bik	i	i	0.9918029328109697	0	3
v_cup_H06	cup	v	v	1.4800020027905703	0	0
i_chip_F09	chip	i	i	2.0918040772667155	0	0
A_part_H04	part	A	A	1.0182031070580706	0	2
i_bik_F08	bik	i	i	1.4212038962868974	0	0

#TotalErreurs#4#TempsTotal#2min 22sec
