#Thu Jan 28 14:57:56 2021#Liste2AFC_a.txt#00
Sound File	Stimulus	Vowel	Response Time	NbErreurs	Repetitions
v_buck_F07	buck	v	2.276883840560913	0	1
v_mutt_F06	mutt	v	1.688066005706787	0	1
a_lack_F08	lack	a	1.6983072757720947	0	0
v_buck_H07	buck	v	1.4157111644744873	1	0
a_cat_F09	cat	a	0.9544451236724854	0	1
v_mutt_H04	mutt	v	0.6099419593811035	1	1
a_tat_H04	tat	a	2.036699056625366	0	0
v_luck_H07	luck	v	1.9781169891357422	0	0
a_cap_F04	cap	a	1.681236982345581	0	0
a_ban_H05	ban	a	1.9781451225280762	0	4
v_puck_F07	puck	v	1.6241247653961182	0	0
v_tut_F06	tut	v	0.8203117847442627	1	1
a_tat_F09	tat	a	2.174274206161499	0	0
v_puck_F08	puck	v	1.7907702922821045	0	6
a_lack_F04	lack	a	1.4262440204620361	0	0
a_pat_F06	pat	a	0.8006579875946045	0	0
a_pack_H04	pack	a	1.6645641326904297	0	0
a_cap_F07	cap	a	0.8201532363891602	0	0
a_pack_F08	pack	a	0.9942672252655029	0	0
a_cat_F05	cat	a	0.8458280563354492	0	0
v_cup_H04	cup	v	1.9551868438720703	0	0
v_cut_F04	cut	v	4.696244955062866	1	0
a_ban_F06	ban	a	0.7048840522766113	1	0
a_cap_H06	cap	a	1.2269690036773682	0	0
v_tut_F05	tut	v	0.9800209999084473	1	0
a_pack_H08	pack	a	0.7812731266021729	1	3
v_cut_H08	cut	v	2.661245822906494	0	0
v_mutt_F05	mutt	v	2.5717687606811523	0	0
a_ban_F09	ban	a	1.5677709579467773	0	0
a_cat_H07	cat	a	2.0592150688171387	0	1

#TotalErreurs#7TempsTotal#3min 56sec
