Sun Feb 07 20:49:23 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
A_park_F09	park	A	A	4.588334083557129	0	0
v_bun_H04	bun	v	v	1.2351219654083252	0	0
A_park_H04	park	A	A	1.1415700912475586	0	0
A_cart_F09	cart	A	A	3.2681832313537598	0	0
i_tick_F08	tick	i	i	1.3708832263946533	0	0
v_bun_H09	bun	v	v	1.0177159309387207	0	0
I_keep_H07	keep	I	I	2.161188840866089	0	0
a_cat_H09	cat	a	a	1.2888610363006592	0	0
v_cut_F09	cut	v	v	1.0888700485229492	0	0
a_cat_H08	cat	a	a	0.9778051376342773	0	0
I_keep_H05	keep	I	I	1.846632957458496	0	0
I_keep_F08	keep	I	I	0.9494352340698242	0	0
v_tut_H04	tut	v	v	1.2926499843597412	0	0
I_deed_F05	deed	I	i	0.43713998794555664	1	0
v_puck_H08	puck	v	v	0.991858959197998	0	0
v_bun_F07	bun	v	v	0.8611011505126953	0	0
I_peak_F09	peak	I	i	0.41293787956237793	1	0
I_seek_F09	seek	I	I	1.0196940898895264	0	0
A_tart_F06	tart	A	A	2.5085649490356445	0	0
A_card_F07	card	A	A	1.0884673595428467	0	0
v_bun_H08	bun	v	v	1.3839571475982666	0	0
i_sick_F07	sick	i	i	1.7996580600738525	0	0
A_park_H07	park	A	a	0.48634815216064453	1	0
A_card_H08	card	A	A	1.9691851139068604	0	0
a_ban_H04	ban	a	v	0.5897800922393799	1	0
v_tut_F04	tut	v	v	1.3447790145874023	0	0
A_cart_H07	cart	A	A	1.9509599208831787	0	0
A_card_H04	card	A	A	0.9879968166351318	0	0
I_deed_H08	deed	I	I	1.2065980434417725	0	0
i_sick_F06	sick	i	i	1.0291762351989746	0	0

#TotalErreurs#4#TempsTotal#1min 43sec
