#00#Sun Feb 07 21:17:32 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
a_cap_F08-v_cup_F05-a_cap_F07	v	2	2	1	0.7023732662200928	0	1
a_back_F08-a_back_F07-v_buck_F06	v	3	3	1	0.461993932723999	0	0
A_lark_H04-v_luck_H05-A_lark_H07	v	2	2	1	0.1870269775390625	0	1
A_carp_F05-v_cup_F06-A_carp_F07	v	2	2	1	0.23572897911071777	0	1
v_buck_F08-a_back_F07-a_back_F04	v	1	1	1	0.49193692207336426	0	0
a_cap_F07-v_cup_F09-v_cup_F05	a	1	3	0	0.3174409866333008	2	0
I_leak_H08-I_leak_H07-i_lick_H05	i	3	3	1	0.4382801055908203	0	1
I_bean_F06-i_bin_F09-i_bin_F07	I	1	1	1	1.6653532981872559	0	0
v_buck_F05-A_bark_F09-v_buck_F04	A	2	2	1	1.4922349452972412	0	0
a_mat_F06-v_mutt_F07-v_mutt_F05	a	1	1	1	2.0316689014434814	0	0
v_buck_H06-v_buck_H09-a_back_H08	a	3	3	1	1.5381200313568115	0	0
i_bin_F09-I_bean_F06-i_bin_F08	I	2	2	1	7.540929794311523	0	0
v_buck_H08-a_back_H07-a_back_H04	v	1	1	1	0.4361839294433594	0	0
v_putt_H09-a_pat_H05-v_putt_H07	a	2	2	1	1.1171400547027588	0	0
v_cup_H07-v_cup_H08-A_carp_H09	A	3	3	1	13.080136060714722	0	0
v_luck_H04-v_luck_H09-a_lack_H06	a	3	3	1	1.0925970077514648	0	0
v_putt_F09-a_pat_F05-v_putt_F07	a	2	2	1	2.1905908584594727	0	0
v_buck_F06-a_back_F07-v_buck_F08	a	2	3	0	1.985569953918457	2	0
A_lark_F07-v_luck_F09-v_luck_F05	A	1	1	1	1.0363192558288574	0	0
v_cup_H07-A_carp_H04-A_carp_H09	v	1	1	1	1.448904037475586	0	0
A_part_H07-A_part_H06-v_putt_H05	v	3	3	1	0.952430009841919	0	0
i_lick_H09-I_leak_H08-I_leak_H07	i	1	1	1	20.55451798439026	0	0
i_bik_F08-I_beak_F06-i_bik_F09	I	2	2	1	1.4459760189056396	0	0
I_cheap_H04-i_chip_H09-I_cheap_H06	i	2	2	1	1.4151420593261719	0	0
v_cup_H07-a_cap_H08-v_cup_H04	a	2	2	1	2.127847909927368	0	0
a_back_F05-v_buck_F08-v_buck_F07	a	1	1	1	1.572601079940796	0	0
v_mutt_H05-v_mutt_H07-A_mart_H08	A	3	3	1	1.1501209735870361	0	0
i_chip_F09-I_cheap_F08-i_chip_F07	I	2	2	1	1.5659677982330322	0	0
v_putt_H07-A_part_H09-A_part_H05	v	1	1	1	1.1433169841766357	0	0
v_putt_F05-v_putt_F07-a_pat_F08	a	3	3	1	1.3939399719238281	0	0

#TotalErreurs#4TempsTotal#4min 7sec
#00#Mon Mar 08 17:36:24 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
i_bik_F09-I_beak_F07-I_beak_F06	i	1	1	1	2.1201670169830322	0	0
A_bark_H06-v_buck_H04-A_bark_H09	v	2	3	0	2.502584934234619	3	0
a_pat_F08-a_pat_F06-v_putt_F04	v	3	3	1	1.4150018692016602	0	0
i_bik_H09-I_beak_H07-I_beak_H06	i	1	1	1	1.6857409477233887	0	0
v_mutt_F06-A_mart_F09-v_mutt_F05	A	2	1	0	0.241973876953125	2	0
v_mutt_F09-v_mutt_F05-a_mat_F06	a	3	3	1	1.5293781757354736	0	0
a_mat_H04-v_mutt_H06-a_mat_H09	v	2	2	1	1.9780802726745605	0	0
i_chip_F07-I_cheap_F09-I_cheap_F04	i	1	1	1	1.265861988067627	0	0
I_beak_H06-I_beak_H05-i_bik_H09	i	3	3	1	1.3353900909423828	0	0
I_leak_F08-I_leak_F07-i_lick_F05	i	3	3	1	1.229768991470337	0	0
v_mutt_F05-a_mat_F08-v_mutt_F06	a	2	2	1	1.3206260204315186	0	0
I_cheap_H04-i_chip_H09-I_cheap_H06	i	2	2	1	1.1883518695831299	0	0
i_lick_F04-I_leak_F05-i_lick_F09	I	2	2	1	1.6329140663146973	0	0
v_putt_H08-A_part_H09-v_putt_H05	A	2	2	1	3.047440767288208	0	0
a_cap_F08-v_cup_F05-a_cap_F07	v	2	2	1	2.1370627880096436	0	0
i_bin_H04-I_bean_H09-I_bean_H07	i	1	1	1	1.8002548217773438	0	0
v_cup_F07-v_cup_F08-A_carp_F09	A	3	3	1	1.0225841999053955	0	0
a_back_F04-v_buck_F08-a_back_F07	v	2	2	1	1.3968119621276855	0	0
a_back_F08-a_back_F07-v_buck_F06	v	3	3	1	2.0595250129699707	0	0
i_min_F07-I_mean_F04-I_mean_F05	i	1	1	1	1.6551189422607422	0	0
A_carp_F05-v_cup_F06-A_carp_F07	v	2	2	1	2.203155279159546	0	0
v_putt_F07-A_part_F09-A_part_F05	v	1	1	1	2.1420931816101074	0	0
a_cap_F05-a_cap_F07-v_cup_F09	v	3	3	1	2.1441848278045654	0	0
v_luck_F05-a_lack_F04-a_lack_F08	v	1	1	1	1.2756109237670898	0	0
I_leak_H09-i_lick_H08-i_lick_H06	I	1	1	1	1.6348638534545898	0	0
i_lick_F09-I_leak_F08-I_leak_F07	i	1	1	1	1.1478948593139648	0	0
v_buck_H06-a_back_H07-v_buck_H08	a	2	3	0	1.6505699157714844	2	0
v_buck_H06-v_buck_H09-a_back_H08	a	3	3	1	1.5853121280670166	0	0
v_cup_F09-A_carp_F08-v_cup_F05	A	2	2	1	1.9738891124725342	0	0
v_cup_H09-A_carp_H08-v_cup_H05	A	2	2	1	0.9162580966949463	0	0

#TotalErreurs#7TempsTotal#3min 37sec
#00#Tue May 04 13:57:08 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
A_mart_H08-v_mutt_H04-A_mart_H05	v	2	2	1	4.959406137466431	0	0
a_cap_F05-a_cap_F07-v_cup_F09	v	3	3	1	2.267103910446167	0	0
i_bik_H09-I_beak_H07-I_beak_H06	i	1	1	1	1.7510011196136475	0	0
i_lick_F08-i_lick_F09-I_leak_F06	I	3	3	1	1.8555400371551514	0	0
v_putt_H05-v_putt_H07-a_pat_H08	a	3	3	1	1.418381690979004	0	0
v_mutt_F08-a_mat_F09-a_mat_F04	v	1	1	1	1.7098228931427002	0	0
I_mean_H06-i_min_H07-I_mean_H05	i	2	2	1	2.603019952774048	0	0
v_buck_H06-a_back_H07-v_buck_H08	a	2	2	1	3.301149845123291	0	0
I_bean_F07-i_bin_F04-I_bean_F08	i	2	2	1	3.3354806900024414	0	0
I_bean_H06-i_bin_H09-i_bin_H07	I	1	1	1	3.2820839881896973	0	0
I_cheap_F05-I_cheap_F07-i_chip_F09	i	3	3	1	1.9539787769317627	0	0
I_cheap_H05-I_cheap_H07-i_chip_H09	i	3	3	1	1.4081048965454102	0	0
v_luck_H05-a_lack_H04-a_lack_H08	v	1	1	1	2.8090124130249023	0	0
v_buck_F05-A_bark_F04-A_bark_F07	v	1	1	1	3.9319911003112793	0	0
v_buck_F06-a_back_F07-v_buck_F08	a	2	2	1	2.9178881645202637	0	0
a_pat_F09-v_putt_F06-v_putt_F07	a	1	1	1	3.842761993408203	0	0
A_part_F07-A_part_F06-v_putt_F05	v	3	3	1	4.340359210968018	0	0
v_mutt_F06-A_mart_F09-v_mutt_F05	A	2	2	1	3.092268943786621	0	0
v_mutt_H05-v_mutt_H07-A_mart_H08	A	3	3	1	2.132126808166504	0	0
a_cap_F07-v_cup_F09-v_cup_F05	a	1	1	1	1.3632619380950928	0	0
I_mean_F05-i_min_F04-i_min_F08	I	1	1	1	1.9675006866455078	0	0
v_luck_H09-A_lark_H05-v_luck_H07	A	2	2	1	1.3357460498809814	0	0
a_back_F04-v_buck_F08-a_back_F07	v	2	2	1	1.3493249416351318	0	0
i_chip_H07-I_cheap_H09-I_cheap_H04	i	1	1	1	2.0272459983825684	0	0
A_bark_F09-A_bark_F04-v_buck_F09	v	3	3	1	1.3823590278625488	0	0
v_buck_H05-A_bark_H04-A_bark_H07	v	1	1	1	11.118985891342163	0	0
v_buck_F06-v_buck_F09-a_back_F08	a	3	3	1	2.0655040740966797	0	0
v_cup_F06-a_cap_F07-a_cap_F04	v	1	1	1	3.359297037124634	0	0
v_putt_H08-A_part_H09-v_putt_H05	A	2	2	1	2.659648895263672	0	0
I_mean_H05-i_min_H04-i_min_H08	I	1	1	1	2.1632330417633057	0	0

#TotalErreurs#0TempsTotal#3min 51sec
