Thu Jan 28 16:25:05 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
A_lark_H04	lark	A	v	0.2517396279999957	2	2
i_bik_H04	bik	i	i	0.8098151680005685	0	2
I_leak_F09	leak	I	I	1.9146723600006226	0	0
v_putt_F07	putt	v	v	3.3493252440002834	0	5
a_cap_H05	cap	a	v	1.2166993050013843	1	2
A_bark_F04	bark	A	A	1.7545523669996328	0	0
i_lick_F04	lick	i	i	0.8451326720005454	0	1
v_mutt_F04	mutt	v	v	1.5919593119997444	0	0
a_pat_H07	pat	a	a	1.2891510319986992	0	1
a_lack_H04	lack	a	a	1.0054939769997873	0	6
I_mean_H05	mean	I	I	0.6686854340005084	0	4
a_back_H04	back	a	v	0.7728337580010702	2	4
i_bin_F06	bin	i	i	0.8364949310016527	0	3
I_mean_H04	mean	I	I	2.7633174620004866	0	0
I_beak_F09	beak	I	I	3.2611913209984777	0	1
v_putt_F08	putt	v	v	0.8701191429991013	0	1
i_bik_H07	bik	i	i	0.7350293529998453	0	3
a_back_F09	back	a	a	0.7705698730005679	0	3
i_lick_H05	lick	i	i	0.8819867769998382	0	3
I_leak_H05	leak	I	I	0.7148331169992161	0	4
a_mat_F07	mat	a	a	1.168539308000618	0	1
v_putt_F04	putt	v	v	1.6252489559992682	0	0
I_cheap_F05	cheap	I	I	1.6290331729996979	0	0
v_putt_F09	putt	v	v	1.1373993159995734	0	0
v_buck_F09	buck	v	v	1.238252762999764	0	0
A_part_H08	part	A	A	2.1044616110011702	0	0
A_lark_H07	lark	A	A	2.318171072000041	0	2
a_back_F05	back	a	a	1.1901989709986083	0	2
I_mean_F09	mean	I	I	1.2801678360010555	0	0
v_mutt_F06	mutt	v	v	1.5573698059997696	0	0

#TotalErreurs#5#TempsTotal#2min 53sec
