#00#Tue Mar 02 15:04:31 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_cut_H08-a_cat_H07-a_cat_H04	v	1	1	1	1.8710169792175293	0	1
I_keep_F05-i_kip_F04-i_kip_F08	I	1	1	1	0.4553983211517334	0	0
v_cud_F05-v_cud_F06-a_cad_F07	a	3	3	1	0.812004804611206	0	0
v_cud_H09-A_card_H08-v_cud_H05	A	2	2	1	1.4703121185302734	0	0
i_tick_F08-I_teak_F06-i_tick_F09	I	2	2	1	0.6226179599761963	0	0
i_sick_F09-I_seek_F08-I_seek_F07	i	1	1	1	0.8975999355316162	0	0
I_peak_H04-i_pick_H07-i_pick_H05	I	1	1	1	0.5662810802459717	0	0
I_keep_F05-I_keep_F08-i_kip_F04	i	3	3	1	1.453089952468872	0	0
i_kip_H07-I_keep_H04-I_keep_H05	i	1	2	0	0.7987298965454102	2	2
i_tick_H08-I_teak_H06-i_tick_H09	I	2	2	1	1.1902389526367188	0	0
I_seek_H09-i_sick_H08-i_sick_H06	I	1	1	1	1.198530912399292	0	0
i_kip_H06-i_kip_H05-I_keep_H07	I	3	3	1	0.9415111541748047	0	0
i_sick_H09-I_seek_H08-I_seek_H07	i	1	1	1	1.8807270526885986	0	0
I_seek_H08-I_seek_H07-i_sick_H05	i	3	3	1	1.086446762084961	0	0
v_puck_H09-A_park_H05-v_puck_H07	A	2	1	0	0.1681661605834961	2	0
a_cat_F05-v_cut_F08-v_cut_F07	a	1	1	1	0.8810667991638184	0	0
v_tut_F05-v_tut_F07-A_tart_F08	A	3	3	1	0.7768800258636475	0	0
v_cut_F04-v_cut_F05-A_cart_F09	A	3	3	1	0.22308087348937988	0	0
v_cut_F06-v_cut_F09-a_cat_F08	a	3	3	1	0.7637560367584229	0	0
v_cut_F08-a_cat_F07-a_cat_F04	v	1	3	0	0.05607008934020996	2	0
A_card_F08-v_cud_F06-v_cud_F09	A	1	2	0	0.8806860446929932	2	0
a_tat_H06-v_tut_H07-v_tut_H05	a	1	2	0	0.9173719882965088	2	0
A_park_F07-v_puck_F09-v_puck_F05	A	1	1	1	0.500438928604126	0	0
v_cut_F06-a_cat_F07-v_cut_F08	a	2	2	1	0.9549992084503174	0	0
v_bun_F08-A_barn_F09-v_bun_F05	A	2	1	0	0.2643587589263916	2	0
v_bun_H05-v_bun_H07-a_ban_H08	a	3	3	1	0.28934192657470703	0	0
a_lack_H06-v_puck_H04-v_puck_H09	a	1	3	0	0.05448102951049805	3	1
A_barn_F07-v_bun_F06-A_barn_F05	v	2	2	1	2.091478109359741	0	0
i_kip_F07-I_keep_F04-i_kip_F06	I	2	2	1	0.7597417831420898	0	0
v_puck_H04-v_puck_H08-A_park_H06	A	3	3	1	0.847402811050415	0	0

#TotalErreurs#15TempsTotal#3min 54sec
#00#Tue Mar 02 15:09:16 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
I_teak_H06-i_tick_H08-I_teak_H05	i	2	2	1	0.0582280158996582	0	0
I_deed_F04-I_deed_F05-i_did_F09	i	3	2	0	0.04892396926879883	2	0
v_cud_H07-v_cud_H08-A_card_H09	A	3	3	1	0.33339500427246094	0	0
v_cut_F06-a_cat_F07-v_cut_F08	a	2	2	1	1.0038440227508545	0	0
I_teak_F06-I_teak_F05-i_tick_F09	i	3	3	1	1.1258702278137207	0	0
A_tart_H06-A_tart_H09-v_tut_H07	v	3	1	0	0.05900311470031738	3	0
i_sick_F08-i_sick_F09-I_seek_F06	I	3	3	1	0.05415010452270508	0	0
v_bun_H09-a_ban_H05-v_bun_H07	a	2	2	1	1.3006718158721924	0	0
v_cud_H06-a_cad_H07-a_cad_H04	v	1	1	1	1.4197239875793457	0	0
a_tat_H04-a_tat_H05-v_tut_H08	v	3	3	1	0.619318962097168	0	0
v_tut_F05-a_tat_F08-v_tut_F06	a	2	2	1	0.8530480861663818	0	1
v_bun_F07-A_barn_F09-A_barn_F05	v	1	1	1	1.1467218399047852	0	0
i_pick_F05-i_pick_F08-I_peak_F04	I	3	3	1	0.42078280448913574	0	0
a_cad_F05-a_cad_F07-v_cud_F09	v	3	1	0	0.6547620296478271	2	1
I_seek_H09-i_sick_H04-I_seek_H07	i	2	1	0	0.14215612411499023	2	0
A_park_H04-v_puck_H05-A_park_H07	v	2	3	0	0.06094694137573242	2	0
a_cad_H05-a_cad_H07-v_cud_H09	v	3	1	0	0.8823208808898926	3	0
i_did_F08-i_did_F09-I_deed_F07	I	3	3	1	1.2889373302459717	0	0
i_tick_H08-I_teak_H06-i_tick_H09	I	2	2	1	1.4368579387664795	0	0
v_tut_H09-v_tut_H05-a_tat_H06	a	3	2	0	0.06532716751098633	2	0
I_teak_H06-I_teak_H05-i_tick_H09	i	3	3	1	0.8064188957214355	0	0
v_bun_H09-v_bun_H04-A_barn_H08	A	3	3	1	0.3898649215698242	0	0
v_bun_F09-a_ban_F05-v_bun_F07	a	2	3	0	0.8373231887817383	2	0
v_bun_H08-A_barn_H09-v_bun_H05	A	2	2	1	0.11867904663085938	0	0
v_puck_H08-A_park_H06-A_park_H04	v	1	1	1	0.7883939743041992	0	0
v_bun_F05-v_bun_F07-a_ban_F08	a	3	3	1	2.6164710521698	0	0
A_card_F08-v_cud_F06-v_cud_F09	A	1	1	1	1.234433650970459	0	0
a_ban_F06-v_bun_F04-a_ban_F08	v	2	2	1	0.5928299427032471	0	0
v_cut_F08-a_cat_F07-a_cat_F04	v	1	3	0	0.049092769622802734	3	0
v_puck_F04-v_puck_F08-A_park_F06	A	3	1	0	1.1319310665130615	2	0

#TotalErreurs#23TempsTotal#4min 26sec
#00#Tue Mar 02 15:50:24 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_puck_F08-A_park_F06-A_park_F04	v	1	1	1	0.7799251079559326	0	1
A_cart_F09-A_cart_F04-v_cut_F09	v	3	1	0	0.2326500415802002	2	0
v_tut_H05-v_tut_H07-A_tart_H08	A	3	3	1	2.7928338050842285	0	0
v_bun_F04-a_ban_F05-a_ban_F06	v	1	1	1	0.47913599014282227	0	1
v_tut_F09-v_tut_F05-a_tat_F06	a	3	1	0	0.5113110542297363	3	0
A_barn_H07-v_bun_H06-A_barn_H05	v	2	2	1	0.7880291938781738	0	0
i_pick_H07-I_peak_H09-I_peak_H04	i	1	2	0	0.6703770160675049	2	0
i_sick_H08-i_sick_H09-I_seek_H06	I	3	3	1	1.1715331077575684	0	0
I_seek_F08-I_seek_F07-i_sick_F05	i	3	3	1	0.22937703132629395	0	0
A_cart_F06-v_cut_F04-A_cart_F09	v	2	2	1	0.4211711883544922	0	0
v_puck_F04-v_puck_F09-a_lack_F06	a	3	3	1	0.3102610111236572	0	0
v_cut_F05-A_cart_F09-v_cut_F04	A	2	2	1	0.5350298881530762	0	0
i_kip_H07-I_keep_H04-I_keep_H05	i	1	1	1	0.9435470104217529	0	0
i_sick_H09-I_seek_H08-I_seek_H07	i	1	1	1	0.4313948154449463	0	0
a_ban_H09-v_bun_H06-v_bun_H07	a	1	1	1	0.4814798831939697	0	0
i_sick_H04-I_seek_H05-i_sick_H09	I	2	2	1	0.33273816108703613	0	1
a_cat_H04-v_cut_H08-a_cat_H07	v	2	2	1	0.19651508331298828	0	0
v_cut_F06-a_cat_F07-v_cut_F08	a	2	2	1	0.8153500556945801	0	0
A_tart_F08-v_tut_F04-A_tart_F05	v	2	2	1	0.34666895866394043	0	0
i_pick_H05-i_pick_H08-I_peak_H04	I	3	3	1	0.3703947067260742	0	0
a_cat_H08-a_cat_H07-v_cut_H06	v	3	3	1	3.9659061431884766	0	0
a_lack_F06-a_lack_F05-v_puck_F09	v	3	3	1	1.1017510890960693	0	0
v_cud_F06-a_cad_F07-a_cad_F04	v	1	3	0	1.4921488761901855	3	0
a_ban_F06-v_bun_F04-a_ban_F08	v	2	2	1	3.0513131618499756	0	0
A_card_H05-v_cud_H06-A_card_H07	v	2	3	0	0.30379700660705566	2	0
I_seek_H08-I_seek_H07-i_sick_H05	i	3	3	1	1.0799548625946045	0	0
i_tick_H08-I_teak_H06-i_tick_H09	I	2	2	1	0.6013460159301758	0	0
v_cud_F09-A_card_F08-v_cud_F05	A	2	2	1	1.6611549854278564	0	0
v_puck_H08-A_park_H06-A_park_H04	v	1	1	1	0.7777962684631348	0	0
v_cut_H06-a_cat_H07-v_cut_H08	a	2	2	1	0.9588501453399658	0	0

#TotalErreurs#12TempsTotal#4min 7sec
#00#Sat Mar 20 21:41:15 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_cut_F08-a_cat_F07-a_cat_F04	v	1	2	0	0.08204078674316406	2	0
I_deed_H06-i_did_H09-i_did_H07	I	1	1	1	3.857210874557495	0	1
v_cud_H06-a_cad_H07-a_cad_H04	v	1	1	1	7.36687707901001	0	0
i_tick_F08-i_tick_F05-I_teak_F04	I	3	3	1	1.9093189239501953	0	0
a_cat_F08-a_cat_F07-v_cut_F06	v	3	3	1	222.02426505088806	0	0
