Tue May 11 15:34:35 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
i_bin_H08	bin	i	i	0.9413765399949625	0	1
a_pat_F06	pat	a	a	1.1994533610122744	0	0
A_bark_H09	bark	A	A	1.4516617889748886	0	0
I_cheap_F09	cheap	I	I	1.0411255969956983	0	0
i_bin_H06	bin	i	i	0.579845091997413	0	2
a_pat_H04	pat	a	a	1.0150208520062733	0	1
v_putt_F04	putt	v	v	0.7862983859959058	0	1
I_mean_F08	mean	I	I	1.456300215999363	0	0
I_leak_F07	leak	I	I	0.9598643860081211	0	0
I_leak_H04	leak	I	I	0.9275828000099864	0	1
a_back_H05	back	a	a	1.4973661249969155	0	0
i_min_F04	min	i	i	2.278359685005853	0	0
v_putt_F08	putt	v	A	0.46214736698311754	1	0
i_bin_F07	bin	i	I	0.1278510710108094	1	0
A_carp_F05	carp	A	A	1.2284844370151404	0	0
A_mart_H07	mart	A	A	1.2431616430112626	0	0
I_cheap_H05	cheap	I	I	2.2925930170167703	0	0
a_back_F09	back	a	a	1.077493749995483	0	0
a_pat_F04	pat	a	a	0.808352805004688	0	1
A_carp_H05	carp	A	A	1.0995688120019622	0	0
v_luck_F04	luck	v	v	1.248930501024006	0	0
i_bik_H08	bik	i	i	1.1758945109904744	0	2
A_mart_H08	mart	A	A	1.797778049018234	0	0
I_beak_F08	beak	I	I	1.1628649590129498	0	0
i_min_F09	min	i	i	0.8598353919805959	0	1
a_lack_H04	lack	a	a	0.8880899069772568	0	2
v_luck_H07	luck	v	v	1.2395611160027329	0	1
I_leak_H06	leak	I	I	1.1949566559924278	0	0
v_luck_F09	luck	v	v	1.3448926769779064	0	0
I_cheap_F05	cheap	I	I	1.1886281570186839	0	0

#TotalErreurs#2#TempsTotal#1min 47sec
