#00#Wed Mar 10 20:10:45 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
I_mean_F05-i_min_F04-i_min_F08	I	1	1	1	1.4332571029663086	0	0
v_cup_H07-v_cup_H08-A_carp_H09	A	3	3	1	1.5945558547973633	0	1
a_lack_F06-a_lack_F05-v_luck_F09	v	3	3	1	0.5959160327911377	0	0
i_lick_F04-I_leak_F05-i_lick_F09	I	2	1	0	1.319507360458374	2	0
v_cup_H09-A_carp_H08-v_cup_H05	A	2	2	1	1.6463251113891602	0	0
A_lark_H05-A_lark_H04-v_luck_H08	v	3	3	1	1.3075487613677979	0	0
I_beak_H06-i_bik_H08-I_beak_H05	i	2	1	0	1.56333589553833	2	0
v_mutt_F06-A_mart_F09-v_mutt_F05	A	2	1	0	0.2634308338165283	2	0
v_cup_F07-a_cap_F08-v_cup_F04	a	2	2	1	0.14066672325134277	0	1
A_carp_H05-v_cup_H06-A_carp_H07	v	2	3	0	1.3118529319763184	3	0
i_min_F06-i_min_F05-I_mean_F07	I	3	3	1	0.6662111282348633	0	0
i_min_F07-I_mean_F04-I_mean_F05	i	1	3	0	0.344310998916626	3	0
I_bean_F07-i_bin_F04-I_bean_F08	i	2	2	1	0.9991011619567871	0	0
a_mat_H06-v_mutt_H07-v_mutt_H05	a	1	1	1	1.759972095489502	0	0
a_cap_H05-a_cap_H07-v_cup_H09	v	3	3	1	0.9335980415344238	0	0
I_leak_H09-i_lick_H04-I_leak_H07	i	2	3	0	0.26090288162231445	3	0
v_putt_F09-a_pat_F05-v_putt_F07	a	2	2	1	0.674536943435669	0	1
A_mart_F07-v_mutt_F05-v_mutt_F09	A	1	2	0	0.30908203125	2	0
v_putt_H09-v_putt_H04-A_part_H08	A	3	3	1	0.7095837593078613	0	0
i_min_H07-I_mean_H04-I_mean_H05	i	1	1	1	0.4623541831970215	0	1
A_bark_H06-v_buck_H04-A_bark_H09	v	2	1	0	0.16601800918579102	3	0
I_beak_F06-i_bik_F08-I_beak_F05	i	2	2	1	0.9695789813995361	0	0
i_lick_F08-i_lick_F09-I_leak_F06	I	3	3	1	0.6127870082855225	0	0
v_mutt_H08-a_mat_H09-a_mat_H04	v	1	1	1	1.1671550273895264	0	0
A_part_F07-A_part_F06-v_putt_F05	v	3	1	0	0.1477818489074707	3	0
v_putt_H04-a_pat_H05-a_pat_H06	v	1	1	1	1.4619390964508057	0	0
v_luck_H05-a_lack_H06-v_luck_H07	a	2	2	1	0.5470829010009766	0	0
A_carp_F08-v_cup_F06-v_cup_F09	A	1	1	1	1.7944419384002686	0	0
a_pat_H06-v_putt_H04-a_pat_H08	v	2	3	0	1.6494207382202148	2	0
A_lark_F07-v_luck_F09-v_luck_F05	A	1	3	0	0.3925650119781494	2	0

#TotalErreurs#27TempsTotal#4min 53sec
