#00#Sat Feb 06 15:46:07 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_cup_F06-a_cap_F07-a_cap_F04	v	1	1	1	2.441198927932419	0	0
A_bark_F09-A_bark_F04-v_buck_F09	v	3	3	1	3.160186038352549	0	0
I_leak_H09-i_lick_H08-i_lick_H06	I	1	1	1	3.2163380009587854	0	0
I_bean_H07-i_bin_H04-I_bean_H08	i	2	2	1	0.9959598931018263	0	1
i_chip_H07-I_cheap_H09-I_cheap_H04	i	1	3	0	0.7221589242108166	3	1
A_mart_F07-v_mutt_F05-v_mutt_F09	A	1	3	0	3.258421943639405	2	0
v_mutt_F05-v_mutt_F07-A_mart_F08	A	3	3	1	3.5125799842644483	0	0
i_chip_H05-i_chip_H08-I_cheap_H04	I	3	2	0	1.5221850235247985	2	0
v_buck_H04-v_buck_H05-A_bark_H09	A	3	3	1	2.239612075383775	0	1
A_mart_H06-A_mart_H09-v_mutt_H07	v	3	3	1	0.1155770777259022	0	1
a_cap_F05-a_cap_F07-v_cup_F09	v	3	3	1	0.8095658947713673	0	0
i_bin_F09-I_bean_F06-i_bin_F08	I	2	2	1	3.572386930929497	0	0
a_back_F05-v_buck_F08-v_buck_F07	a	1	1	1	1.756140029989183	0	2
v_buck_F04-v_buck_F05-A_bark_F09	A	3	1	0	0.13861508551053703	2	0
v_cup_H06-a_cap_H07-a_cap_H04	v	1	1	1	0.8480030166683719	0	0
v_buck_H05-A_bark_H09-v_buck_H04	A	2	2	1	2.362129004090093	0	0
v_luck_F05-a_lack_F04-a_lack_F08	v	1	1	1	0.8407649024156854	0	0
v_putt_H05-v_putt_H07-a_pat_H08	a	3	3	1	2.4609019334893674	0	0
a_pat_F08-a_pat_F06-v_putt_F04	v	3	1	0	4.437118070665747	2	0
v_buck_F08-a_back_F07-a_back_F04	v	1	1	1	2.5167169409105554	0	3
I_leak_F09-i_lick_F04-I_leak_F07	i	2	2	1	0.7275439240038395	0	0
A_carp_F05-v_cup_F06-A_carp_F07	v	2	2	1	0.1884559792233631	0	0
i_lick_H04-I_leak_H05-i_lick_H09	I	2	3	0	0.44392003561370075	2	0
v_mutt_H05-A_mart_H08-A_mart_H06	v	1	1	1	0.772395959822461	0	0
v_putt_H09-v_putt_H04-A_part_H08	A	3	1	0	5.663841066532768	2	1
v_putt_H09-a_pat_H05-v_putt_H07	a	2	2	1	1.037569000152871	0	4
v_luck_H08-A_lark_H06-A_lark_H04	v	1	1	1	6.374180978629738	0	2
i_chip_F09-I_cheap_F08-i_chip_F07	I	2	2	1	0.02313605137169361	0	1
A_bark_H09-A_bark_H04-v_buck_H09	v	3	3	1	0.3717939385678619	0	0
a_pat_F06-v_putt_F04-a_pat_F08	v	2	2	1	0.4640860416693613	0	0

#TotalErreurs#15TempsTotal#8min 17sec
