Sun Apr 04 23:22:03 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
A_lark_F06	lark	A	A	3.194640874862671	0	0
I_bean_H04	bean	I	I	3.27868390083313	0	0
I_mean_H09	mean	I	I	2.251365900039673	0	0
I_leak_H06	leak	I	I	3.0198440551757812	0	0
a_pat_H08	pat	a	a	3.20707106590271	0	0
A_lark_H07	lark	A	A	1.7288529872894287	0	0
a_mat_H05	mat	a	a	1.7454757690429688	0	0
i_bin_F04	bin	i	i	1.8898999691009521	0	0
A_lark_F09	lark	A	A	3.0595998764038086	0	0
A_carp_H08	carp	A	A	1.4745850563049316	0	0
a_cap_F04	cap	a	a	1.6444919109344482	0	0
A_part_H09	part	A	A	2.033889055252075	0	0
A_bark_F08	bark	A	A	2.995723009109497	0	0
A_bark_F09	bark	A	A	2.0516998767852783	0	0
v_cup_H05	cup	v	v	2.003803253173828	0	0
i_lick_H06	lick	i	i	2.055572986602783	0	0
i_bik_F08	bik	i	i	2.7318499088287354	0	0
v_buck_H05	buck	v	v	2.001509189605713	0	0
I_cheap_H08	cheap	I	I	2.429069995880127	0	0
v_cup_H07	cup	v	v	2.823270082473755	0	0
i_bin_F07	bin	i	i	2.6295199394226074	0	0
i_min_H05	min	i	i	1.7188379764556885	0	0
v_luck_H06	luck	v	v	2.1737682819366455	0	0
I_mean_H08	mean	I	I	2.377258062362671	0	0
i_bin_H07	bin	i	i	2.4852352142333984	0	0
I_bean_H05	bean	I	I	2.1206791400909424	0	0
i_min_F08	min	i	i	2.8140029907226562	0	0
A_part_H05	part	A	A	3.9742560386657715	0	0
a_mat_H08	mat	a	a	2.3657238483428955	0	0
I_leak_F05	leak	I	I	2.3494949340820312	0	0

#TotalErreurs#0#TempsTotal#2min 7sec
