Fri Feb 26 11:58:33 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
A_part_F04	part	A	A	4.0338170528411865	0	0
i_min_H06	min	i	i	2.7689499855041504	0	0
a_mat_F04	mat	a	a	2.1898369789123535	0	0
A_mart_H05	mart	A	A	3.549858808517456	0	0
i_lick_F08	lick	i	i	2.2704179286956787	0	0
a_cap_F08	cap	a	a	1.4649767875671387	0	0
i_bin_F05	bin	i	i	3.7411201000213623	0	0
v_mutt_H07	mutt	v	v	2.7346408367156982	0	0
I_leak_H05	leak	I	I	2.447526216506958	0	0
v_putt_F05	putt	v	v	3.470290184020996	0	0
v_cup_F05	cup	v	v	3.1906301975250244	0	0
a_lack_F07	lack	a	a	2.5127029418945312	0	0
I_beak_H04	beak	I	I	3.264512062072754	0	0
a_mat_H05	mat	a	a	2.4515960216522217	0	0
I_bean_F07	bean	I	I	2.782676935195923	0	0
I_bean_H09	bean	I	I	2.3375329971313477	0	0
i_chip_H04	chip	i	i	3.2567758560180664	0	0
v_cup_H04	cup	v	v	2.03239107131958	0	0
I_mean_H04	mean	I	I	2.2790210247039795	0	0
v_cup_H06	cup	v	v	2.1019420623779297	0	0
v_buck_F04	buck	v	v	2.5895450115203857	0	0
A_bark_F05	bark	A	A	2.2378878593444824	0	0
v_luck_H06	luck	v	v	1.9202041625976562	0	0
v_buck_H07	buck	v	v	3.203270196914673	0	0
A_bark_F09	bark	A	A	1.9422321319580078	0	0
I_leak_H09	leak	I	I	2.504817008972168	0	0
i_lick_F04	lick	i	i	2.9992871284484863	0	0
a_cap_F07	cap	a	a	1.9856910705566406	0	0
v_putt_F08	putt	v	v	3.377058982849121	0	0
I_bean_H05	bean	I	I	2.4289278984069824	0	0

#TotalErreurs#0#TempsTotal#2min 9sec
