Mon Mar 15 12:33:54 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
v_buck_H05	buck	v	v	3.482828140258789	0	0
I_mean_H04	mean	I	I	2.376117706298828	0	0
A_lark_F09	lark	A	A	2.706947088241577	0	0
v_luck_H09	luck	v	v	1.88161301612854	0	0
I_cheap_H08	cheap	I	I	3.100799083709717	0	0
v_buck_F09	buck	v	v	1.4291489124298096	0	0
v_luck_F05	luck	v	v	1.6497180461883545	0	0
a_cap_H09	cap	a	a	1.9129359722137451	0	0
I_leak_H09	leak	I	I	2.8821940422058105	0	0
i_bik_F08	bik	i	i	1.7157750129699707	0	0
I_cheap_H05	cheap	I	I	1.7702488899230957	0	0
A_bark_H06	bark	A	A	1.7756450176239014	0	0
I_mean_H07	mean	I	I	2.089891195297241	0	0
A_part_H08	part	A	A	1.6826119422912598	0	0
A_lark_F06	lark	A	A	1.5581309795379639	0	0
a_cap_F09	cap	a	a	1.5049870014190674	0	0
a_mat_H09	mat	a	a	2.1392009258270264	0	0
A_part_H06	part	A	A	1.905829906463623	0	0
A_part_F04	part	A	A	2.0231289863586426	0	0
i_chip_F04	chip	i	i	2.2377679347991943	0	0
A_part_F06	part	A	A	1.9533240795135498	0	0
i_bin_F05	bin	i	i	2.924694061279297	0	0
i_min_H08	min	i	i	2.474943161010742	0	0
A_carp_F04	carp	A	A	1.7044379711151123	0	0
v_putt_F09	putt	v	v	2.0254950523376465	0	0
a_pat_F09	pat	a	a	1.6146690845489502	0	0
a_mat_H04	mat	a	a	1.503298044204712	0	0
I_beak_F05	beak	I	I	2.3363189697265625	0	0
A_bark_F04	bark	A	A	1.5772898197174072	0	0
v_buck_F06	buck	v	v	1.73317289352417	0	0

#TotalErreurs#0#TempsTotal#1min 51sec
