#00#Thu Feb 11 15:37:25 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
a_cad_H08-v_cud_H05-a_cad_H07	v	2	2	1	0.8655762672424316	0	1
a_lack_H06-v_puck_H04-v_puck_H09	a	1	3	0	1.4684720039367676	2	0
i_tick_F09-I_teak_F07-I_teak_F06	i	1	1	1	0.12482404708862305	0	0
v_puck_F04-v_puck_F09-a_lack_F06	a	3	3	1	0.4374508857727051	0	0
a_cat_F08-a_cat_F07-v_cut_F06	v	3	3	1	0.15686392784118652	0	0
i_kip_F06-i_kip_F05-I_keep_F07	I	3	3	1	0.07812380790710449	0	0
v_bun_H04-a_ban_H05-a_ban_H06	v	1	3	0	0.015433073043823242	2	0
a_ban_H09-v_bun_H06-v_bun_H07	a	1	1	1	0.6105573177337646	0	0
v_cut_H06-a_cat_H07-v_cut_H08	a	2	2	1	0.43585205078125	0	0
i_sick_H08-i_sick_H09-I_seek_H06	I	3	3	1	0.5309996604919434	0	0
v_tut_F05-A_tart_F08-A_tart_F06	v	1	2	0	0.04425811767578125	2	0
A_park_F07-v_puck_F09-v_puck_F05	A	1	1	1	0.3538529872894287	0	0
v_bun_F07-A_barn_F09-A_barn_F05	v	1	1	1	0.3124830722808838	0	1
i_did_F08-i_did_F09-I_deed_F07	I	3	3	1	1.0935850143432617	0	1
A_park_H05-A_park_H04-v_puck_H08	v	3	3	1	0.7966997623443604	0	0
I_seek_F09-i_sick_F08-i_sick_F06	I	1	1	1	0.6910481452941895	0	0
v_puck_F05-a_lack_F06-v_puck_F07	a	2	2	1	0.7183806896209717	0	0
a_cad_H05-a_cad_H07-v_cud_H09	v	3	3	1	0.5466828346252441	0	0
v_puck_H05-a_lack_H04-a_lack_H08	v	1	3	0	0.015441179275512695	2	0
A_cart_F09-v_cut_F05-v_cut_F07	A	1	1	1	0.4448049068450928	0	0
A_cart_F09-A_cart_F04-v_cut_F09	v	3	2	0	0.20308303833007812	2	0
v_bun_H05-v_bun_H07-a_ban_H08	a	3	3	1	0.11074399948120117	0	0
A_tart_H07-v_tut_H05-v_tut_H09	A	1	1	1	0.4670829772949219	0	0
a_ban_F06-v_bun_F04-a_ban_F08	v	2	2	1	1.1418907642364502	0	0
A_barn_H07-v_bun_H06-A_barn_H05	v	2	3	0	0.3201420307159424	3	0
v_cud_F07-A_card_F04-A_card_F09	v	1	1	1	0.48414111137390137	0	0
v_bun_F09-a_ban_F05-v_bun_F07	a	2	2	1	0.16617107391357422	0	0
i_sick_H04-I_seek_H05-i_sick_H09	I	2	1	0	0.5468339920043945	2	0
I_peak_F04-i_pick_F07-i_pick_F05	I	1	1	1	0.3279440402984619	0	0
v_tut_H06-A_tart_H09-v_tut_H05	A	2	2	1	0.6996121406555176	0	0

#TotalErreurs#15TempsTotal#3min 53sec
#00#Fri Feb 12 12:29:45 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_cud_F07-a_cad_F08-v_cud_F04	a	2	3	0	1.2340569496154785	3	1
v_cut_H06-a_cat_H07-v_cut_H08	a	2	2	1	0.06346416473388672	0	0
I_keep_F06-i_kip_F07-I_keep_F05	i	2	2	1	0.4753711223602295	0	0
i_did_F04-I_deed_F09-I_deed_F07	i	1	1	1	0.15607786178588867	0	0
a_ban_F09-v_bun_F06-v_bun_F07	a	1	1	1	0.70340895652771	0	0
A_barn_H07-A_barn_H06-v_bun_H05	v	3	3	1	0.02913498878479004	0	0
