Tue Mar 09 09:55:42 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
i_did_H04	did	i	i	1.9086530208587646	0	0
a_cat_H07	cat	a	a	1.4063570499420166	0	0
i_did_F04	did	i	i	1.4101622104644775	0	0
A_cart_H08	cart	A	A	1.5288701057434082	0	0
a_tat_H08	tat	a	a	1.3615577220916748	0	0
v_cut_F08	cut	v	v	1.1295502185821533	0	0
I_peak_F07	peak	I	i	0.7716741561889648	1	0
a_tat_H04	tat	a	a	1.3692200183868408	0	0
v_bun_H07	bun	v	v	2.1412248611450195	0	0
i_pick_F08	pick	i	i	1.8478350639343262	0	0
A_cart_H07	cart	A	A	1.4618360996246338	0	0
a_pack_H06	pack	a	a	1.5188469886779785	0	0
v_cud_H09	cud	v	v	1.2601301670074463	0	0
a_cat_H08	cat	a	a	1.4916470050811768	0	0
v_puck_F07	puck	v	v	1.5408790111541748	0	0
i_tick_H05	tick	i	I	0.7720959186553955	1	0
i_kip_F04	kip	i	i	2.8907577991485596	0	0
I_teak_F08	teak	I	I	1.7157878875732422	0	0
a_tat_H09	tat	a	a	1.7133939266204834	0	0
v_cut_F05	cut	v	a	0.5758068561553955	1	0
i_tick_F07	tick	i	i	2.752316951751709	0	0
A_tart_H07	tart	A	A	1.7193632125854492	0	0
I_keep_H07	keep	I	I	1.6801648139953613	0	0
v_bun_H05	bun	v	v	1.3159129619598389	0	0
A_tart_H05	tart	A	v	0.42414116859436035	1	0
v_tut_H07	tut	v	v	1.7575669288635254	0	0
I_peak_F06	peak	I	I	1.545771837234497	0	0
a_ban_F09	ban	a	a	1.5223259925842285	0	0
i_sick_F05	sick	i	i	2.081096887588501	0	0
A_tart_F04	tart	A	A	1.5043890476226807	0	0

#TotalErreurs#4#TempsTotal#1min 50sec
