#00#Thu Feb  4 17:52:48 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_puck_F08-A_park_F06-A_park_F04	v	1	1	1	3.5220297499909066	0	0
a_tat_H06-v_tut_H07-v_tut_H05	a	1	1	1	2.6948786950088106	0	0
v_puck_F09-A_park_F05-v_puck_F07	A	2	1	0	0.03677591198356822	2	0
v_tut_F09-v_tut_F05-a_tat_F06	a	3	3	1	3.0042410980095156	0	0
i_sick_H04-I_seek_H05-i_sick_H09	I	2	2	1	2.233910030015977	0	0
A_barn_H09-v_bun_H04-v_bun_H05	A	1	1	1	1.4345715820090845	0	0
v_tut_H05-v_tut_H07-A_tart_H08	A	3	3	1	1.831962835014565	0	0
i_sick_H08-i_sick_H09-I_seek_H06	I	3	3	1	1.8643719899991993	0	0
I_keep_H05-I_keep_H08-i_kip_H04	i	3	3	1	1.653063645993825	0	0
v_cut_H05-A_cart_H04-A_cart_H07	v	1	1	1	2.2651381210016552	0	0
v_tut_F08-a_tat_F09-a_tat_F04	v	1	1	1	7.01742294698488	0	0
i_did_H08-i_did_H09-I_deed_H07	I	3	3	1	1.4466553550155368	0	0
v_cud_H05-v_cud_H06-a_cad_H07	a	3	3	1	1.131173879984999	0	0
I_peak_H04-i_pick_H09-I_peak_H06	i	2	2	1	4.6539140779932495	0	0
I_teak_F06-I_teak_F05-i_tick_F09	i	3	3	1	2.1217235429794528	0	0
a_lack_H06-a_lack_H05-v_puck_H09	v	3	3	1	1.5513669009960722	0	0
i_did_F08-i_did_F09-I_deed_F07	I	3	3	1	1.0717805660096928	0	0
v_cut_H06-v_cut_H09-a_cat_H08	a	3	3	1	1.5437371539883316	0	0
I_teak_H07-i_tick_H05-i_tick_H08	I	1	1	1	1.826604926987784	0	0
A_park_F07-v_puck_F09-v_puck_F05	A	1	1	1	1.8721340850170236	0	0
a_cat_H05-v_cut_H08-v_cut_H07	a	1	1	1	1.7098464650043752	0	0
a_cad_H05-a_cad_H07-v_cud_H09	v	3	3	1	1.8582922609930392	0	0
A_park_F05-A_park_F04-v_puck_F08	v	3	3	1	1.5603656450111885	0	0
i_pick_H09-I_peak_H08-i_pick_H07	I	2	2	1	1.737214064982254	0	0
v_bun_F07-A_barn_F09-A_barn_F05	v	1	1	1	1.8340837220021058	0	0
v_tut_F06-A_tart_F09-v_tut_F05	A	2	2	1	2.350103061005939	0	0
v_puck_F04-v_puck_F08-A_park_F06	A	3	3	1	2.8325443840003572	0	0
a_lack_H06-v_puck_H04-v_puck_H09	a	1	1	1	2.3633555969863664	0	0
v_tut_F05-A_tart_F08-A_tart_F06	v	1	1	1	1.9574367579771206	0	0
a_cat_H04-v_cut_H08-a_cat_H07	v	2	2	1	2.862207672005752	0	0

#TotalErreurs#2TempsTotal#3min 43sec
#00#Fri Feb 12 19:47:05 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
A_park_F05-A_park_F04-v_puck_F08	v	3	3	1	1.8669167990010465	0	0
v_cut_F08-a_cat_F07-a_cat_F04	v	1	1	1	2.504763762000948	0	0
A_card_F05-v_cud_F06-A_card_F07	v	2	2	1	1.4138685100042494	0	0
A_card_H08-v_cud_H06-v_cud_H09	A	1	1	1	2.2853307829936966	0	0
a_lack_F06-v_puck_F04-v_puck_F09	a	1	1	1	1.6680951539965463	0	0
v_cud_H07-v_cud_H08-A_card_H09	A	3	3	1	1.6680016350001097	0	0
A_card_F05-A_card_F09-v_cud_F04	v	3	3	1	1.326428770997154	0	0
A_cart_H09-v_cut_H05-v_cut_H07	A	1	1	1	1.8661826040042797	0	0
I_deed_H07-i_did_H04-I_deed_H08	i	2	2	1	2.173129530994629	0	0
v_tut_H05-a_tat_H08-v_tut_H06	a	2	2	1	1.7153802500033635	0	0
a_tat_H04-v_tut_H06-a_tat_H09	v	2	2	1	5.299453394000011	0	0
I_teak_H06-I_teak_H05-i_tick_H09	i	3	3	1	8.062294303999806	0	0
A_barn_F07-v_bun_F06-A_barn_F05	v	2	2	1	1.315136605000589	0	0
I_teak_F06-i_tick_F08-I_teak_F05	i	2	2	1	2.4780292409996036	0	0
a_tat_F04-v_tut_F06-a_tat_F09	v	2	2	1	1.3776756180013763	0	0
a_lack_F06-a_lack_F05-v_puck_F09	v	3	3	1	1.7693254539990448	0	0
A_tart_H06-A_tart_H09-v_tut_H07	v	3	3	1	1.6151629959931597	0	0
A_cart_F06-v_cut_F04-A_cart_F09	v	2	2	1	1.4822726970014628	0	0
i_kip_H07-I_keep_H04-I_keep_H05	i	1	1	1	2.5224900630055345	0	0
i_tick_F08-I_teak_F06-i_tick_F09	I	2	2	1	2.4145774629942025	0	0
v_puck_H05-a_lack_H04-a_lack_H08	v	1	1	1	4.762000315000478	0	0
v_tut_F05-A_tart_F08-A_tart_F06	v	1	1	1	2.2222272269937093	0	0
v_bun_H08-A_barn_H09-v_bun_H05	A	2	2	1	1.7562716030006413	0	0
I_teak_F07-i_tick_F05-i_tick_F08	I	1	1	1	2.66454614399845	0	0
v_bun_F09-v_bun_F04-A_barn_F08	A	3	3	1	1.9793997189990478	0	0
I_keep_H05-i_kip_H04-i_kip_H08	I	1	1	1	2.8997177950004698	0	0
I_keep_F05-I_keep_F08-i_kip_F04	i	3	3	1	3.8965048730024137	0	0
A_tart_F07-v_tut_F05-v_tut_F09	A	1	1	1	1.9692087479998008	0	0
v_puck_H09-A_park_H05-v_puck_H07	A	2	2	1	1.671464577993902	0	0
A_barn_H07-A_barn_H06-v_bun_H05	v	3	3	1	2.0538483150012325	0	0

#TotalErreurs#0TempsTotal#3min 31sec
#00#Tue Mar  9 12:33:48 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
I_keep_H05-I_keep_H08-i_kip_H04	i	3	3	1	2.0250165900215507	0	0
i_kip_H06-i_kip_H05-I_keep_H07	I	3	3	1	2.0246055610477924	0	0
a_ban_H08-a_ban_H06-v_bun_H04	v	3	3	1	1.6239318039733917	0	0
a_tat_H04-a_tat_H05-v_tut_H08	v	3	3	1	1.454629216925241	0	0
v_bun_F08-A_barn_F09-v_bun_F05	A	2	2	1	2.1956358569441363	0	0
v_bun_H09-a_ban_H05-v_bun_H07	a	2	2	1	2.0001951629528776	0	0
v_cut_F05-A_cart_F09-v_cut_F04	A	2	2	1	3.8396291360259056	0	0
v_tut_H08-a_tat_H09-a_tat_H04	v	1	1	1	2.6194261610507965	0	0
v_cut_F06-v_cut_F09-a_cat_F08	a	3	3	1	2.6083369749831036	0	0
a_ban_F08-a_ban_F06-v_bun_F04	v	3	3	1	3.353830427979119	0	0
v_puck_H08-A_park_H06-A_park_H04	v	1	1	1	3.5959439100697637	0	0
v_cut_H06-v_cut_H09-a_cat_H08	a	3	3	1	2.5421257220441476	0	0
v_bun_H09-v_bun_H04-A_barn_H08	A	3	3	1	1.9205094029894099	0	0
