Tue Mar 16 10:56:48 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
a_cap_H05	cap	a	a	5.697879526996985	0	0
v_putt_F04	putt	v	v	1.5489913410274312	0	0
i_bin_H06	bin	i	i	1.3812596739735454	0	0
a_mat_H07	mat	a	a	1.4646596120437607	0	0
a_back_F04	back	a	a	1.0012837160611525	0	0
i_bin_H05	bin	i	i	1.0567198160570115	0	0
v_buck_F07	buck	v	v	1.0570842990418896	0	0
A_carp_H07	carp	A	A	1.8780282830120996	0	0
I_mean_F07	mean	I	I	2.0500725159654394	0	0
i_bin_F06	bin	i	i	1.2457457879791036	0	0
A_mart_F08	mart	A	A	1.4570600809529424	0	0
a_mat_H09	mat	a	a	1.3405107740545645	0	0
v_cup_F04	cup	v	v	1.132434583036229	0	0
I_mean_F06	mean	I	I	1.3778071410488337	0	0
I_bean_F05	bean	I	I	1.052407537936233	0	0
I_mean_H09	mean	I	I	0.9929030298953876	0	0
i_lick_H04	lick	i	i	1.0366773050045595	0	0
v_putt_H05	putt	v	v	1.2135636419989169	0	0
I_cheap_H04	cheap	I	I	2.993308095028624	0	0
v_buck_F09	buck	v	v	1.1290186550468206	0	0
v_luck_H09	luck	v	v	0.957257139030844	0	0
I_cheap_H09	cheap	I	I	1.2486293310066685	0	0
a_pat_F08	pat	a	a	1.3647846939275041	0	0
i_bik_H04	bik	i	i	1.5657036630436778	0	0
a_cap_F07	cap	a	a	1.012271168990992	0	0
v_mutt_F07	mutt	v	v	1.137111927033402	0	0
I_beak_F09	beak	I	I	2.2507838800083846	0	0
a_mat_F07	mat	a	a	1.8063521949807182	0	0
A_bark_F06	bark	A	A	1.2684313850477338	0	0
I_bean_F07	bean	I	I	1.5051551460055634	0	0

#TotalErreurs#0#TempsTotal#1min 43sec
