#Wed Feb  3 14:23:26 2021#ListeAX_av.txt#00
Sound File	Stimulus	Vowel	Response Time	NbErreurs	Repetitions
v_bun_F04-A_barn_F09	2	1	0	0.02348820900078863	1	1
A_tart_H06-A_tart_H08	1	2	0	0.8322170919855125	1	0
v_bun_F05-v_bun_F08	1	1	1	2.1012051870056894	0	0
v_luck_H04-A_lark_H05	2	1	0	0.42463315100758336	1	0
v_luck_H06-A_lark_H04	2	1	0	0.23932730499655008	1	0
v_puck_H08-A_park_H07	2	2	1	0.28709698500460945	0	1
A_cart_H05-v_cut_H04	2	2	1	0.5090694419923238	0	1
v_mutt_H07-v_mutt_H08	1	2	0	0.47470023098867387	1	0
v_luck_F05-v_luck_F04	1	1	1	4.4731006319925655	0	0
A_mart_H09-v_mutt_H05	2	2	1	1.2017589249880984	0	0
A_mart_H07-v_mutt_H09	2	2	1	0.7300454949727282	0	0
v_putt_H04-A_part_H06	2	2	1	1.13731936601107	0	1
v_cut_H07-v_cut_H04	1	2	0	0.022894663008628413	1	0
A_park_F04-A_park_F06	1	1	1	1.1748058550001588	0	0
v_cup_F04-A_carp_F05	2	1	0	0.3194481949904002	1	0
v_cut_F09-v_cut_F04	1	1	1	0.9216567960102111	0	1
v_puck_F06-A_park_F08	2	2	1	1.105518458003644	0	1
v_buck_H08-A_bark_H07	2	1	0	0.028469163982663304	1	0
A_mart_H08-A_mart_H07	1	1	1	1.0034859589941334	0	0
A_bark_F09-v_buck_F07	2	2	1	1.1388428340142127	0	0
v_cut_F07-v_cut_F04	1	1	1	1.0671181990182959	0	0
A_part_H04-A_part_H09	1	1	1	0.297765060007805	0	1
A_lark_F06-A_lark_F05	1	1	1	1.832774027978303	0	0
v_puck_H06-A_park_H08	2	1	0	0.10542589597753249	1	0
A_part_F08-A_part_F09	1	1	1	0.8649592139991	0	0
v_cut_F05-v_cut_F07	1	1	1	0.8540519569942262	0	0
A_mart_H05-v_mutt_H07	2	1	0	0.2494932989939116	1	0
v_cup_F06-A_carp_F05	2	2	1	1.1021773029933684	0	0
v_putt_F04-A_part_F06	2	1	0	0.02382741097244434	1	0
v_cut_H05-v_cut_H07	1	1	1	0.8183729749871418	0	0

#TotalErreurs#11#TempsTotal#3min 3sec
