#00#Sun Jan 31 16:54:07 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
A_barn_H07-A_barn_H06-v_bun_H05	v	3	3	1	2.7533888816833496	0	0
A_park_F05-A_park_F04-v_puck_F08	v	3	3	1	1.5490169525146484	0	0
A_barn_F07-A_barn_F06-v_bun_F05	v	3	3	1	1.4214508533477783	0	0
A_tart_F07-v_tut_F05-v_tut_F09	A	1	1	1	1.3490111827850342	0	0
a_cat_F08-a_cat_F07-v_cut_F06	v	3	3	1	1.0862112045288086	0	0
A_cart_H06-v_cut_H04-A_cart_H09	v	2	2	1	1.7384932041168213	0	0
v_puck_F08-A_park_F06-A_park_F04	v	1	1	1	1.6265971660614014	0	0
v_puck_H05-a_lack_H06-v_puck_H07	a	2	2	1	2.8978092670440674	0	0
v_puck_F09-A_park_F05-v_puck_F07	A	2	2	1	2.345674991607666	0	0
I_deed_H06-i_did_H09-i_did_H07	I	1	1	1	1.2821869850158691	0	0
v_cut_F04-v_cut_F05-A_cart_F09	A	3	3	1	1.2578120231628418	0	0
v_bun_F07-A_barn_F09-A_barn_F05	v	1	1	1	1.0338530540466309	0	0
v_cud_F09-A_card_F08-v_cud_F05	A	2	2	1	2.7140989303588867	0	0
a_ban_F09-v_bun_F06-v_bun_F07	a	1	1	1	1.7552800178527832	0	0
a_tat_F04-a_tat_F05-v_tut_F08	v	3	3	1	1.4933760166168213	0	0
v_cud_F07-A_card_F04-A_card_F09	v	1	1	1	1.4706261157989502	0	0
i_pick_H05-i_pick_H08-I_peak_H04	I	3	3	1	1.2864558696746826	0	0
i_tick_H08-i_tick_H05-I_teak_H04	I	3	3	1	1.1262876987457275	0	0
i_pick_H09-I_peak_H08-i_pick_H07	I	2	2	1	1.641571044921875	0	0
v_cut_H05-A_cart_H09-v_cut_H04	A	2	2	1	2.320930004119873	0	0
a_ban_H09-v_bun_H06-v_bun_H07	a	1	1	1	1.2303428649902344	0	0
A_cart_H09-v_cut_H05-v_cut_H07	A	1	1	1	2.272274971008301	0	0
v_tut_F09-v_tut_F05-a_tat_F06	a	3	3	1	1.266793966293335	0	0
I_seek_H08-I_seek_H07-i_sick_H05	i	3	3	1	1.0460050106048584	0	0
I_peak_F04-i_pick_F07-i_pick_F05	I	1	1	1	1.3719959259033203	0	0
a_cat_H05-v_cut_H08-v_cut_H07	a	1	1	1	1.6003398895263672	0	0
a_cad_H07-v_cud_H09-v_cud_H05	a	1	1	1	1.5791699886322021	0	0
a_ban_H06-v_bun_H04-a_ban_H08	v	2	2	1	3.2488248348236084	0	0
v_cut_F05-A_cart_F04-A_cart_F07	v	1	1	1	1.5498418807983398	0	0
I_peak_F05-I_peak_F07-i_pick_F09	i	3	3	1	1.2968788146972656	0	0

#TotalErreurs#0TempsTotal#3min 0sec
