Tue Feb 16 11:11:13 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
I_keep_H08	keep	I	I	1.2794020175933838	0	0
A_tart_H08	tart	A	A	1.5981178283691406	0	0
I_seek_H07	seek	I	I	1.6312899589538574	0	0
I_peak_H06	peak	I	I	1.2145538330078125	0	0
A_cart_H05	cart	A	v	0.7491528987884521	1	0
i_pick_H08	pick	i	A	1.363797903060913	1	0
i_kip_F06	kip	i	i	1.3418102264404297	0	0
i_kip_H06	kip	i	i	1.0330288410186768	0	0
i_tick_H07	tick	i	i	1.7503941059112549	0	0
v_cut_H05	cut	v	v	5.813080787658691	0	0
A_card_H08	card	A	A	1.6925702095031738	0	0
v_bun_H07	bun	v	v	1.6078548431396484	0	0
I_teak_H08	teak	I	I	2.5051369667053223	0	0
v_tut_F05	tut	v	v	1.4530060291290283	0	0
i_kip_F08	kip	i	i	1.5676920413970947	0	0
a_ban_H08	ban	a	v	1.0079758167266846	1	0
I_peak_F08	peak	I	I	1.8370780944824219	0	0
A_barn_H08	barn	A	v	1.190675973892212	1	0
a_cad_F05	cad	a	a	3.065769910812378	0	0
v_bun_F05	bun	v	v	1.1661410331726074	0	0
A_barn_F06	barn	A	A	1.1566400527954102	0	0
A_barn_F07	barn	A	A	1.2451329231262207	0	0
i_did_F06	did	i	i	1.6823437213897705	0	0
A_cart_H06	cart	A	A	1.9978678226470947	0	0
a_cat_F04	cat	a	a	1.5612130165100098	0	0
i_pick_F06	pick	i	i	1.4830479621887207	0	0
a_pack_H04	pack	a	a	1.4088988304138184	0	0
a_cat_F05	cat	a	a	1.4881231784820557	0	0
i_kip_H04	kip	i	i	1.5851378440856934	0	0
v_tut_H07	tut	v	v	2.1937661170959473	0	0

#TotalErreurs#4#TempsTotal#1min 50sec
