Sat Feb 13 20:10:04 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
v_cud_F09	cud	v	v	3.6082370281219482	0	0
I_seek_H05	seek	I	I	1.5863151550292969	0	0
A_barn_F06	barn	A	A	1.6758158206939697	0	0
a_tat_H05	tat	a	a	1.8364529609680176	0	0
I_teak_H04	teak	I	I	1.529350996017456	0	0
i_kip_H09	kip	i	i	1.3562798500061035	0	0
A_barn_F04	barn	A	v	0.9979310035705566	1	0
i_did_F06	did	i	i	2.6900951862335205	0	0
A_tart_H08	tart	A	A	2.036975145339966	0	0
i_tick_H09	tick	i	i	2.142120838165283	0	0
a_cad_H08	cad	a	v	1.4132888317108154	1	0
I_seek_H06	seek	I	a	0.6687231063842773	1	0
i_tick_H04	tick	i	i	1.800968885421753	0	0
a_tat_F04	tat	a	a	2.059736967086792	0	0
a_tat_H08	tat	a	a	1.622748851776123	0	0
v_bun_H04	bun	v	v	1.4171133041381836	0	0
a_cat_F08	cat	a	a	1.6926641464233398	0	0
v_cut_H05	cut	v	v	1.5817279815673828	0	0
v_cud_H07	cud	v	A	1.2570271492004395	1	0
v_bun_H09	bun	v	v	1.891568899154663	0	0
v_cud_H06	cud	v	v	1.6496329307556152	0	0
v_cut_F06	cut	v	v	1.6108920574188232	0	0
a_tat_F09	tat	a	a	1.6769769191741943	0	0
i_pick_F06	pick	i	i	1.8369410037994385	0	0
I_keep_F05	keep	I	I	1.3038580417633057	0	0
v_cud_H08	cud	v	v	1.3940958976745605	0	0
A_tart_F08	tart	A	A	1.4596397876739502	0	0
I_teak_H07	teak	I	I	1.9209399223327637	0	0
i_pick_H05	pick	i	i	1.2912840843200684	0	0
A_cart_H06	cart	A	A	1.5832462310791016	0	0

#TotalErreurs#4#TempsTotal#1min 51sec
