Sat Mar 20 17:49:28 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
A_mart_H06	mart	A	A	2.132070302963257	0	0
i_lick_H05	lick	i	i	2.1415600776672363	0	0
v_buck_H08	buck	v	v	1.132187843322754	0	0
a_pat_F06	pat	a	a	1.1306419372558594	0	0
I_bean_H08	bean	I	I	1.4337031841278076	0	0
I_leak_H08	leak	I	I	2.638231039047241	0	0
I_beak_F05	beak	I	I	1.1465110778808594	0	0
a_mat_F06	mat	a	a	1.3426110744476318	0	0
A_lark_F06	lark	A	A	1.2634751796722412	0	0
i_bin_H07	bin	i	i	1.3318259716033936	0	0
A_lark_H04	lark	A	A	1.3270320892333984	0	0
i_min_F06	min	i	i	1.343763828277588	0	0
A_part_F07	part	A	A	1.464195966720581	0	0
i_chip_F09	chip	i	i	1.2639739513397217	0	0
v_luck_F07	luck	v	v	1.35805082321167	0	0
I_leak_F06	leak	I	I	2.135916233062744	0	0
v_putt_F04	putt	v	v	4.188651084899902	0	0
i_chip_H08	chip	i	i	1.4069387912750244	0	0
I_beak_H04	beak	I	I	1.089318037033081	0	0
a_pat_F05	pat	a	a	1.236543893814087	0	0
I_leak_H04	leak	I	I	1.9641709327697754	0	0
i_bin_F05	bin	i	i	1.685762882232666	0	0
A_part_F09	part	A	A	1.6329660415649414	0	0
A_lark_H09	lark	A	A	1.0793898105621338	0	0
v_buck_H05	buck	v	v	1.1517970561981201	0	0
A_part_H05	part	A	A	2.014568328857422	0	0
a_mat_H06	mat	a	a	2.8588809967041016	0	0
a_pat_H08	pat	a	a	1.5213861465454102	0	0
A_mart_F09	mart	A	A	1.5332317352294922	0	0
v_cup_H08	cup	v	v	1.1968860626220703	0	0

#TotalErreurs#0#TempsTotal#1min 42sec
