Tue Mar 30 20:54:29 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
i_chip_F05	chip	i	i	5.44612591699115	0	0
v_cup_F06	cup	v	v	1.7050766089960234	0	0
a_cap_H09	cap	a	a	4.0121714169945335	0	0
i_chip_F09	chip	i	i	1.1383893080055714	0	0
v_putt_H06	putt	v	v	1.2529005000105826	0	0
A_bark_F08	bark	A	A	1.577608594991034	0	0
i_bik_F07	bik	i	i	2.4171123080013786	0	0
A_carp_F05	carp	A	A	2.556562603000202	0	0
I_cheap_F07	cheap	I	I	1.1343387560045812	0	0
A_carp_F09	carp	A	A	1.1717084769916255	0	0
v_mutt_H06	mutt	v	v	1.738630602005287	0	0
a_cap_H08	cap	a	a	1.8130360820068745	0	0
a_pat_F05	pat	a	a	0.8692662239918718	0	0
v_putt_F07	putt	v	v	0.9926022220024606	0	0
i_bin_H09	bin	i	i	1.494137015004526	0	0
I_cheap_H04	cheap	I	I	2.1223646579892375	0	0
v_buck_H06	buck	v	v	1.5005513659998542	0	0
v_cup_H08	cup	v	v	0.8726253459899453	0	0
A_part_H06	part	A	A	3.125244756010943	0	0
i_lick_H09	lick	i	i	3.864457745992695	0	0
I_leak_F04	leak	I	I	2.1756379650032613	0	0
a_back_H05	back	a	a	1.492932662993553	0	0
A_mart_H08	mart	A	A	1.3280055600043852	0	0
A_part_H07	part	A	A	0.965517110991641	0	0
i_lick_H07	lick	i	i	1.9623762539995369	0	0
A_mart_H04	mart	A	A	2.0470385429944145	0	0
A_part_F09	part	A	A	3.9517398239986505	0	0
I_bean_F08	bean	I	I	2.1895129600015935	0	0
A_lark_F09	lark	A	A	1.4421857289999025	0	0
A_mart_H09	mart	A	A	0.9883596720028436	0	0

#TotalErreurs#0#TempsTotal#1min 58sec
