#00#Thu Feb  4 16:23:12 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_bun_H09-v_bun_H04-A_barn_H08	A	3	3	1	19.10245758399833	0	0
v_cud_F05-v_cud_F06-a_cad_F07	a	3	3	1	3.4834666250098962	0	0
A_tart_F08-v_tut_F04-A_tart_F05	v	2	2	1	1.9209741710074013	0	0
v_bun_H08-A_barn_H09-v_bun_H05	A	2	2	1	3.9090580949996365	0	0
i_tick_F08-I_teak_F06-i_tick_F09	I	2	2	1	3.250038530997699	0	0
i_kip_F06-i_kip_F05-I_keep_F07	I	3	3	1	2.8408018219924998	0	0
v_cut_H05-A_cart_H04-A_cart_H07	v	1	1	1	1.828707419001148	0	0
a_ban_H06-v_bun_H04-a_ban_H08	v	2	2	1	4.7086573200067505	0	0
i_pick_H05-i_pick_H08-I_peak_H04	I	3	3	1	12.271970032990794	0	0
A_barn_H07-A_barn_H06-v_bun_H05	v	3	3	1	14.244213477009907	0	0
a_cat_F05-v_cut_F08-v_cut_F07	a	1	1	1	7.5611804770014714	0	0
v_puck_F04-v_puck_F09-a_lack_F06	a	3	3	1	7.95920378700248	0	0
a_tat_H04-a_tat_H05-v_tut_H08	v	3	3	1	12.494782631998532	0	0
i_did_F08-i_did_F09-I_deed_F07	I	3	3	1	9.273175888010883	0	0
v_cud_H09-A_card_H08-v_cud_H05	A	2	2	1	9.471763468987774	0	0
A_tart_F06-A_tart_F09-v_tut_F07	v	3	3	1	5.836628203003784	0	0
A_park_F07-v_puck_F09-v_puck_F05	A	1	1	1	8.460171190003166	0	0
A_barn_H07-v_bun_H06-A_barn_H05	v	2	2	1	5.337912428003619	0	0
v_bun_H09-a_ban_H05-v_bun_H07	a	2	2	1	6.337597947000177	0	0
I_seek_F08-I_seek_F07-i_sick_F05	i	3	3	1	17.510376980004366	0	0
a_ban_F08-a_ban_F06-v_bun_F04	v	3	3	1	2.5624315309978556	0	0
v_tut_F05-a_tat_F08-v_tut_F06	a	2	2	1	2.1601002190000145	0	0
