Sat Feb 13 18:04:56 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
I_teak_F08	teak	I	I	1.4089408300351351	0	2
a_cat_F05	cat	a	I	0.987264173803851	1	0
I_seek_H08	seek	I	i	0.8082757561933249	1	2
v_puck_F05	puck	v	A	0.8000238728709519	2	1
I_peak_H08	peak	I	I	1.4398726830258965	0	0
a_ban_F04	ban	a	A	0.943705144803971	1	3
I_teak_H04	teak	I	i	0.7063826168887317	1	0
v_bun_F07	bun	v	v	1.0176838370971382	0	1
a_cad_F09	cad	a	a	1.8934828341007233	0	0
i_pick_H09	pick	i	I	0.8089543259702623	1	0
v_puck_H07	puck	v	a	1.2689406571444124	1	4
A_barn_H09	barn	A	v	0.8882528089452535	1	1
v_bun_F05	bun	v	A	0.3876400019507855	2	0
i_tick_H04	tick	i	I	0.32584180985577404	1	0
a_cad_H06	cad	a	A	0.5052905140910298	1	0
a_ban_F09	ban	a	A	0.3302713439334184	1	0
A_tart_H06	tart	A	a	0.4940186550375074	1	0
i_tick_F06	tick	i	i	1.4179765698499978	0	0
i_tick_F07	tick	i	i	1.285279702860862	0	0
i_sick_H07	sick	i	i	1.105091517791152	0	0
a_cat_F06	cat	a	a	1.7244853090960532	0	0
A_card_H09	card	A	A	1.7979325610212982	0	0
A_cart_F08	cart	A	A	2.1332950370851904	0	0
i_pick_H04	pick	i	I	0.4961919100023806	1	0
i_kip_F04	kip	i	I	0.5857939680572599	1	0
a_pack_F05	pack	a	a	1.5691390400752425	0	0
A_cart_H09	cart	A	v	1.1734747448936105	1	0
A_tart_F05	tart	A	a	0.38643271289765835	1	0
i_tick_F05	tick	i	i	1.2873859850224108	0	0
a_pack_H08	pack	a	i	1.6537042029667646	2	0

#TotalErreurs#21#TempsTotal#3min 0sec
