#00#Sun Mar  7 10:23:56 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
i_lick_H08-i_lick_H09-I_leak_H06	I	3	3	1	2.1425553869921714	0	0
v_cup_F05-v_cup_F06-a_cap_F07	a	3	3	1	0.26603598101064563	0	0
I_mean_F05-i_min_F04-i_min_F08	I	1	2	0	0.03935877198819071	2	0
v_buck_F06-a_back_F07-v_buck_F08	a	2	2	1	0.2203598989872262	0	0
I_mean_H06-i_min_H07-I_mean_H05	i	2	2	1	0.9388562910025939	0	0
a_cap_H05-a_cap_H07-v_cup_H09	v	3	3	1	1.118785350001417	0	0
I_beak_F06-i_bik_F08-I_beak_F05	i	2	2	1	0.21507747692521662	0	0
v_luck_F05-a_lack_F06-v_luck_F07	a	2	2	1	1.0773334529949352	0	0
v_putt_F08-A_part_F09-v_putt_F05	A	2	3	0	0.03893396898638457	2	0
i_lick_F09-I_leak_F08-I_leak_F07	i	1	1	1	1.251781421015039	0	0
v_cup_F07-v_cup_F08-A_carp_F09	A	3	3	1	1.1594361659372225	0	0
v_cup_F06-a_cap_F07-a_cap_F04	v	1	1	1	1.2348217689432204	0	0
v_buck_H08-a_back_H07-a_back_H04	v	1	1	1	0.5951315189013258	0	0
I_leak_H09-i_lick_H04-I_leak_H07	i	2	3	0	0.03831617999821901	2	0
A_bark_H09-v_buck_H05-v_buck_H07	A	1	1	1	1.091684859013185	0	0
A_lark_H04-v_luck_H05-A_lark_H07	v	2	2	1	0.039777443977072835	0	0
A_carp_H05-A_carp_H09-v_cup_H04	v	3	3	1	0.36634214501827955	0	0
v_buck_F05-A_bark_F09-v_buck_F04	A	2	2	1	0.09049570700153708	0	0
i_chip_H09-I_cheap_H08-i_chip_H07	I	2	1	0	0.046128817019052804	3	0
a_mat_H04-v_mutt_H06-a_mat_H09	v	2	2	1	4.946565269026905	0	0
A_carp_F08-v_cup_F06-v_cup_F09	A	1	1	1	2.7843211410799995	0	0
A_carp_H05-v_cup_H06-A_carp_H07	v	2	2	1	1.829773816978559	0	0
i_chip_F09-I_cheap_F08-i_chip_F07	I	2	2	1	1.3732983160298318	0	0
v_luck_F04-v_luck_F08-A_lark_F06	A	3	3	1	1.2433690400794148	0	0
i_bik_H09-I_beak_H07-I_beak_H06	i	1	1	1	1.9097660490078852	0	0
a_cap_F07-v_cup_F09-v_cup_F05	a	1	1	1	2.031929193995893	0	0
i_min_H07-I_mean_H04-i_min_H06	I	2	2	1	1.6884061590535566	0	0
v_buck_H05-A_bark_H04-A_bark_H07	v	1	2	0	0.03801096393726766	2	0
