#Wed Apr 21 20:35:06 2021#Liste2AFC_av.txt#00
Sound File	Stimulus	Vowel	Response Time	NbErreurs	Repetitions
v_bun_F06	bun	v	1.259639024734497	0	0
A_card_F08	card	A	1.2243781089782715	0	0
A_bark_H07	bark	A	1.2332570552825928	0	0
A_carp_F07	carp	A	0.5728859901428223	1	0
v_puck_F04	puck	v	0.6269311904907227	1	0
v_tut_H05	tut	v	1.7954370975494385	0	0
A_cart_H04	cart	A	1.8639638423919678	0	0
v_putt_H06	putt	v	1.5342528820037842	0	0
v_luck_F04	luck	v	0.1527700424194336	1	0
A_barn_F06	barn	A	1.1963720321655273	0	0
v_puck_H04	puck	v	2.3685948848724365	0	0
A_park_H05	park	A	1.3588230609893799	0	0
v_buck_H08	buck	v	1.2764620780944824	0	0
A_lark_F04	lark	A	1.8092870712280273	0	0
A_part_H05	part	A	2.857881784439087	0	0
v_cud_F08	cud	v	1.2090420722961426	0	0
v_cud_H08	cud	v	1.3323540687561035	0	0
v_putt_F07	putt	v	0.17798304557800293	1	0
v_bun_H05	bun	v	1.5288279056549072	0	0
A_mart_H08	mart	A	1.2947750091552734	0	0
v_bun_F08	bun	v	1.1668810844421387	0	0
A_lark_H06	lark	A	1.4506711959838867	0	0
A_part_H04	part	A	1.372345209121704	0	0
v_tut_H04	tut	v	1.6883978843688965	0	0
A_park_F05	park	A	1.296450138092041	0	0
A_barn_H07	barn	A	1.1579208374023438	0	0
A_mart_H06	mart	A	1.2548131942749023	0	0
A_barn_F05	barn	A	0.9644310474395752	0	0
v_putt_H07	putt	v	1.8176178932189941	0	0
A_part_F05	part	A	0.9148092269897461	0	0

#TotalErreurs#4TempsTotal#1min 41sec
