Wed Mar 17 14:05:05 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
A_tart_F09	tart	A	A	2.8119261264801025	0	1
a_ban_F07	ban	a	A	0.3261070251464844	1	1
i_did_F06	did	i	i	4.0876688957214355	0	0
A_cart_H06	cart	A	A	4.736633777618408	0	0
a_cat_H04	cat	a	a	1.6587090492248535	0	0
a_pack_F08	pack	a	a	1.6516432762145996	0	0
a_ban_F09	ban	a	a	1.9383652210235596	0	0
A_park_H07	park	A	A	1.8939368724822998	0	0
a_cat_H08	cat	a	v	1.3179500102996826	2	1
a_cat_H09	cat	a	a	1.4974958896636963	0	0
I_teak_H08	teak	I	I	1.6681318283081055	0	1
A_card_F06	card	A	A	3.3758339881896973	0	0
A_park_F06	park	A	A	3.4546098709106445	0	0
A_card_H09	card	A	A	1.687889814376831	0	0
v_tut_F07	tut	v	v	1.962095022201538	0	0
A_cart_H05	cart	A	v	1.5618350505828857	1	0
a_ban_H05	ban	a	a	2.326488971710205	0	1
I_deed_F04	deed	I	I	2.0337178707122803	0	0
A_cart_F07	cart	A	A	2.6075851917266846	0	0
a_tat_F08	tat	a	a	4.754591941833496	0	0
i_tick_F08	tick	i	i	2.833508014678955	0	0
I_keep_H05	keep	I	I	1.3159940242767334	0	2
I_deed_F08	deed	I	I	2.7559330463409424	0	0
A_tart_H04	tart	A	A	1.9063172340393066	0	1
A_tart_F08	tart	A	A	4.346532106399536	0	0
A_card_H04	card	A	A	2.596092939376831	0	0
v_cud_F06	cud	v	A	0.7253339290618896	1	0
v_bun_H08	bun	v	v	2.153167247772217	0	1
a_pack_H04	pack	a	a	1.623387336730957	0	0
A_park_H08	park	A	A	1.769118070602417	0	0

#TotalErreurs#5#TempsTotal#2min 41sec
