#Tue Mar 30 03:48:14 2021#ListeAX_i.txt#00
Sound File	Stimulus	Vowel	Response Time	NbErreurs	Repetitions
i_kip_F09-i_kip_F06	1	1	1	9.863692045211792	0	0
i_chip_H05-i_cheap_H08	1	1	1	1.3295211791992188	0	0
i_tick_H08-I_teak_H05	2	2	1	1.436286211013794	0	0
I_peak_F04-I_peak_F07	1	1	1	1.1638269424438477	0	0
i_did_H08-I_deed_H05	2	2	1	1.3064041137695312	0	0
i_bin_F08-I_bean_F09	2	2	1	7.653385162353516	0	0
I_keep_H08-I_keep_H06	1	1	1	1.8618168830871582	0	0
i_lick_H05-i_lick_H06	1	1	1	16.550687074661255	0	0
I_deed_F05-i_did_F04	2	2	1	1.3480629920959473	0	0
I_beak_H08-I_beak_H09	1	2	0	1.187575101852417	1	0
I_seek_H09-i_sick_H05	2	2	1	2.443040132522583	0	0
I_mean_F08-I_mean_F06	1	1	1	1.3754358291625977	0	0
I_teak_H07-i_tick_H04	2	2	1	1.7512271404266357	0	0
i_chip_H08-I_chip_H06	2	2	1	1.3142268657684326	0	0
i_pick_F08-I_peak_F06	2	2	1	1.6750731468200684	0	0
I_leak_H09-i_lick_H08	2	2	1	1.2609388828277588	0	0
i_did_F06-I_deed_F09	2	2	1	3.2395427227020264	0	0
i_chip_H09-i_cheap_H06	1	1	1	1.2271389961242676	0	0
i_sick_H05-i_sick_H04	1	1	1	1.118669033050537	0	0
I_seek_F05-i_sick_F07	2	2	1	2.0564029216766357	0	0
I_leak_F05-i_lick_F09	2	2	1	1.766791820526123	0	0
I_seek_H04-I_seek_H05	1	1	1	2.8816304206848145	0	0
i_bik_H04-I_beak_H06	2	2	1	2.025146007537842	0	0
i_min_F08-I_mean_F07	2	2	1	1.3303828239440918	0	0
I_bean_F08-I_bean_F09	1	1	1	1.2126750946044922	0	0
I_keep_F06-I_keep_F07	1	1	1	2.9000730514526367	0	0
i_sick_H09-i_sick_H06	1	1	1	1.3610780239105225	0	0
i_kip_H07-i_kip_H08	1	1	1	3.5503811836242676	0	0
I_keep_F04-I_keep_F08	1	1	1	1.7631890773773193	0	0
I_mean_F05-i_min_F08	2	2	1	1.601891040802002	0	0

#TotalErreurs#1#TempsTotal#3min 7sec
