Sat Mar 13 18:24:00 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
A_park_H05	park	A	A	7.0306267738342285	0	0
v_tut_F07	tut	v	v	9.045424699783325	0	0
a_tat_F05	tat	a	a	1.449099063873291	0	0
A_tart_H06	tart	A	A	1.6844758987426758	0	0
v_puck_H05	puck	v	v	2.4383018016815186	0	0
i_tick_F08	tick	i	i	1.9480760097503662	0	0
v_cud_F05	cud	v	v	1.6553490161895752	0	0
a_tat_H05	tat	a	a	2.147557258605957	0	0
A_card_H04	card	A	A	1.3813121318817139	0	0
I_deed_H08	deed	I	I	2.1738717555999756	0	0
A_card_F04	card	A	A	1.7126357555389404	0	0
A_park_F04	park	A	A	1.4739911556243896	0	0
i_sick_H04	sick	i	i	2.2019309997558594	0	0
v_puck_H09	puck	v	v	1.5224111080169678	0	0
a_cad_F09	cad	a	a	2.966928243637085	0	0
I_teak_H05	teak	I	I	2.1161139011383057	0	0
A_cart_F09	cart	A	A	1.7387361526489258	0	0
A_cart_F05	cart	A	A	1.6748709678649902	0	0
A_tart_H08	tart	A	A	1.5095629692077637	0	0
I_peak_H04	peak	I	I	1.8922579288482666	0	0
A_card_H08	card	A	A	2.5313031673431396	0	0
a_cat_F08	cat	a	a	1.5618441104888916	0	0
i_tick_H07	tick	i	i	2.0146119594573975	0	0
A_tart_F06	tart	A	A	3.035888910293579	0	0
v_tut_H04	tut	v	v	2.5012221336364746	0	0
I_teak_F05	teak	I	I	1.8021669387817383	0	0
A_tart_H09	tart	A	A	1.6218929290771484	0	0
A_cart_H07	cart	A	A	2.7778120040893555	0	0
v_cut_H09	cut	v	v	2.1985509395599365	0	0
i_tick_F04	tick	i	i	1.9058198928833008	0	0

#TotalErreurs#0#TempsTotal#2min 1sec
