Wed Apr 07 22:51:14 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
a_ban_F06	ban	a	a	3.9034459590911865	0	0
A_cart_F04	cart	A	A	1.7276768684387207	0	0
i_tick_F05	tick	i	i	2.1267011165618896	0	0
a_tat_H04	tat	a	a	1.4364840984344482	0	0
a_pack_F04	pack	a	a	1.4020419120788574	0	0
v_cut_H04	cut	v	v	1.6906638145446777	0	0
i_pick_F05	pick	i	i	2.959077835083008	0	0
A_tart_H08	tart	A	A	3.1120519638061523	0	0
I_teak_H09	teak	I	I	3.662126064300537	0	0
i_kip_F06	kip	i	i	3.5593137741088867	0	0
A_cart_H04	cart	A	A	2.1368350982666016	0	0
A_tart_F05	tart	A	A	1.830470085144043	0	0
i_pick_H06	pick	i	i	2.9364547729492188	0	0
i_sick_H07	sick	i	i	2.455064058303833	0	0
a_cat_H09	cat	a	a	4.480914115905762	0	0
I_keep_F07	keep	I	I	3.0191311836242676	0	0
v_bun_F04	bun	v	v	3.8542418479919434	0	0
A_park_H08	park	A	A	7.644215106964111	0	0
v_bun_F07	bun	v	v	1.496847152709961	0	0
v_bun_H04	bun	v	v	1.4510791301727295	0	0
i_tick_H08	tick	i	i	2.880479097366333	0	0
A_park_H07	park	A	A	1.7986729145050049	0	0
v_tut_H06	tut	v	v	1.5205719470977783	0	0
i_pick_F09	pick	i	i	1.6778221130371094	0	0
i_pick_H04	pick	i	i	1.2330820560455322	0	0
a_cat_F09	cat	a	a	1.436384916305542	0	0
A_barn_F07	barn	A	A	1.9645278453826904	0	0
I_peak_F09	peak	I	I	2.313739061355591	0	0
i_did_H09	did	i	i	4.810658931732178	0	0
A_park_F05	park	A	A	2.5738868713378906	0	0

#TotalErreurs#0#TempsTotal#2min 9sec
