#Mon Apr 12 11:29:43 2021#ListeAX_av.txt#00
Sound File	Stimulus	Vowel	Response Time	NbErreurs	Repetitions
A_carp_H04-A_carp_H05	1	1	1	0.7532007694244385	0	1
A_part_H09-v_putt_H04	2	2	1	0.17599987983703613	0	0
v_puck_F06-A_park_F08	2	2	1	0.3788011074066162	0	0
A_carp_H07-v_cup_H06	2	2	1	0.3320012092590332	0	0
v_luck_H06-A_lark_H04	2	1	0	0.10800004005432129	1	1
A_card_H08-A_card_H06	1	1	1	0.6284010410308838	0	0
v_tut_F06-A_tart_F09	2	2	1	0.1604008674621582	0	0
A_cart_F07-v_cut_F05	2	2	1	0.26959967613220215	0	0
A_park_H09-v_puck_H08	2	2	1	0.1604001522064209	0	0
v_cut_H07-v_cut_H04	1	2	0	0.30080103874206543	1	1
v_buck_F07-v_buck_F08	1	1	1	0.31640100479125977	0	0
A_bark_H04-A_bark_H09	1	1	1	0.2072000503540039	0	0
A_carp_H05-v_cup_H07	2	1	0	1.0184011459350586	1	1
A_carp_F06-A_carp_F07	1	1	1	0.08239984512329102	0	0
v_cud_F08-A_card_F04	2	2	1	0.09800124168395996	0	0
A_park_F07-v_puck_F04	2	2	1	0.6908009052276611	0	0
A_part_H06-A_part_H05	1	2	0	0.1603996753692627	1	0
A_barn_H08-A_barn_H05	1	1	1	0.4568009376525879	0	0
v_mutt_H05-v_mutt_H04	1	1	1	0.4256010055541992	0	0
v_tut_H04-A_tart_H07	2	2	1	0.09800004959106445	0	0
v_cud_F06-A_card_F05	2	2	1	0.3320009708404541	0	0
A_lark_H08-A_lark_H09	1	1	1	1.0808019638061523	0	0
v_bun_F07-v_bun_F06	1	1	1	0.5816009044647217	0	0
A_card_F07-v_cud_F09	2	2	1	0.2851998805999756	0	0
v_buck_F08-A_bark_F07	2	2	1	0.17600011825561523	0	0
A_card_H04-A_card_H08	1	2	0	0.06679987907409668	1	0
v_mutt_H06-A_mart_H05	2	1	0	0.22280073165893555	1	0
v_tut_H06-A_tart_H09	2	1	0	0.5036008358001709	1	0
v_putt_H07-v_putt_H09	1	1	1	0.22279977798461914	0	0
A_barn_H07-v_bun_H09	2	2	1	0.9092020988464355	0	0

#TotalErreurs#7#TempsTotal#2min 16sec
