Tue Apr 13 09:44:51 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
a_ban_F05	ban	a	A	1.0528009021654725	1	1
v_tut_F09	tut	v	v	1.8065450583817437	0	3
I_peak_H06	peak	I	I	2.822831982630305	0	0
i_kip_F07	kip	i	i	2.3768000275595114	0	1
A_card_H06	card	A	A	2.1953041015658528	0	0
I_peak_F04	peak	I	I	1.10424097860232	0	1
a_ban_F06	ban	a	a	2.914658885099925	0	0
v_bun_H04	bun	v	a	0.6758349592564628	1	1
v_puck_H06	puck	v	v	1.0689389884937555	0	1
v_bun_F06	bun	v	v	0.8668119892245159	0	1
i_pick_H09	pick	i	i	3.983932923874818	0	0
i_sick_H08	sick	i	i	1.4470210708677769	0	0
v_puck_F05	puck	v	a	0.6996228819480166	1	0
A_park_H04	park	A	a	0.9749549877597019	1	0
a_tat_F08	tat	a	a	2.284420069656335	0	0
i_pick_H04	pick	i	i	2.1316309904213995	0	0
a_pack_H06	pack	a	a	1.8593049716437235	0	0
A_barn_F04	barn	A	A	4.252600978594273	0	0
A_park_F05	park	A	a	0.12711807154119015	1	0
a_cad_H07	cad	a	a	2.3839750030310825	0	0
A_barn_H06	barn	A	A	2.072050050832331	0	0
A_cart_F05	cart	A	a	1.7175318957306445	1	0
I_deed_H05	deed	I	I	3.515021927654743	0	0
a_ban_H05	ban	a	a	2.044827068806626	0	0
a_ban_H08	ban	a	a	1.9601810548920184	0	0
i_did_F08	did	i	i	1.6832020411966369	0	0
A_tart_F09	tart	A	a	1.6932180902222171	1	0
v_tut_H08	tut	v	v	0.9631680372403935	0	1
a_tat_F07	tat	a	a	1.0028550130082294	0	0
v_bun_H09	bun	v	v	2.00467895262409	0	0

#TotalErreurs#7#TempsTotal#2min 33sec
