Sun Apr 25 15:35:34 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
v_tut_F06	tut	v	v	1.7569527626037598	0	0
i_did_F05	did	i	I	0.44955897331237793	1	0
I_peak_F07	peak	I	i	0.16158699989318848	1	0
I_peak_F05	peak	I	I	1.4103100299835205	0	0
v_cut_H09	cut	v	v	1.2088570594787598	0	0
i_kip_F06	kip	i	i	1.4228122234344482	0	0
I_peak_F06	peak	I	I	2.724290132522583	0	0
v_cud_F04	cud	v	A	1.2349448204040527	1	0
A_barn_H08	barn	A	A	1.7013812065124512	0	0
I_deed_H08	deed	I	I	1.6624970436096191	0	0
a_cad_H05	cad	a	v	1.2612838745117188	2	1
I_teak_H07	teak	I	I	1.3604140281677246	0	1
A_cart_H05	cart	A	A	1.7467389106750488	0	0
i_did_H09	did	i	i	1.392197847366333	0	0
a_cat_F06	cat	a	a	1.1770298480987549	0	0
A_park_H05	park	A	A	1.9149670600891113	0	0
v_cud_F06	cud	v	A	0.16827607154846191	1	0
a_pack_H07	pack	a	a	1.2508342266082764	0	0
I_seek_F05	seek	I	I	1.5808382034301758	0	0
a_cad_F08	cad	a	A	2.107779026031494	1	0
a_pack_H08	pack	a	a	4.323084831237793	0	0
a_ban_F09	ban	a	a	1.1887791156768799	0	0
a_ban_F05	ban	a	A	1.7697081565856934	1	1
I_keep_H09	keep	I	i	0.16432619094848633	1	0
v_cud_H06	cud	v	A	0.6868221759796143	1	4
a_ban_H08	ban	a	a	0.8151071071624756	0	1
a_tat_F08	tat	a	a	1.1318728923797607	0	0
a_ban_H09	ban	a	A	0.1657700538635254	1	0
v_puck_F08	puck	v	v	1.458508014678955	0	0
i_kip_H07	kip	i	i	1.611269235610962	0	0

#TotalErreurs#11#TempsTotal#2min 19sec
