Wed May 19 18:09:28 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
v_puck_F04	puck	v	a	2.1972882747650146	1	3
a_ban_F04	ban	a	a	1.3061938285827637	0	4
A_card_H07	card	A	A	0.9892947673797607	0	1
I_teak_H05	teak	I	I	3.4707131385803223	0	2
i_kip_H09	kip	i	i	7.364389896392822	0	3
i_kip_F07	kip	i	I	1.094783067703247	1	0
a_pack_F08	pack	a	a	2.69551682472229	0	0
A_card_F06	card	A	A	1.3365941047668457	0	0
i_did_F08	did	i	i	1.7768349647521973	0	1
I_seek_H08	seek	I	I	1.5791480541229248	0	0
v_bun_H05	bun	v	v	2.9422810077667236	0	4
a_pack_F04	pack	a	a	2.7796390056610107	0	1
a_cad_F07	cad	a	a	1.4134531021118164	0	0
I_teak_F06	teak	I	I	1.4533777236938477	0	0
a_tat_F07	tat	a	a	1.9411718845367432	0	0
A_barn_H04	barn	A	v	0.552832841873169	1	7
a_cat_H08	cat	a	a	0.974686861038208	0	2
v_cut_F09	cut	v	v	3.281444787979126	0	0
A_tart_F08	tart	A	A	1.4840850830078125	0	1
v_cud_F08	cud	v	v	1.6777238845825195	0	0
I_keep_F08	keep	I	I	1.3988311290740967	0	0
a_cat_F06	cat	a	a	1.361475944519043	0	0
v_cut_H05	cut	v	v	1.556933879852295	0	0
i_pick_H09	pick	i	i	2.751948833465576	0	1
v_puck_H09	puck	v	v	1.7142918109893799	0	0
v_cud_H05	cud	v	v	2.294429063796997	0	0
i_sick_F09	sick	i	i	3.2948451042175293	0	2
I_peak_H04	peak	I	I	1.3122847080230713	0	0
v_bun_H04	bun	v	A	0.04760122299194336	1	0
I_teak_F04	teak	I	v	0.06683182716369629	1	0

#TotalErreurs#5#TempsTotal#3min 54sec
