#00#Mon Jan 25 14:15:53 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
A_barn_H09-v_bun_H04-v_bun_H05	A	1	1	1	2.6074628829956055	0	0
v_puck_H08-A_park_H06-A_park_H04	v	1	1	1	1.0740509033203125	0	0
I_seek_F09-i_sick_F08-i_sick_F06	I	1	1	1	2.0085346698760986	0	0
v_cut_H06-a_cat_H07-v_cut_H08	a	2	2	1	1.357771873474121	0	0
v_tut_H05-v_tut_H07-A_tart_H08	A	3	3	1	2.3052186965942383	0	1
A_cart_H09-A_cart_H04-v_cut_H09	v	3	3	1	0.883958101272583	0	0
i_did_H09-I_deed_H06-i_did_H08	I	2	2	1	0.6753692626953125	0	0
v_puck_H09-A_park_H05-v_puck_H07	A	2	1	0	0.3987700939178467	2	2
a_lack_F06-v_puck_F04-v_puck_F09	a	1	1	1	0.17176294326782227	0	2
v_puck_F09-A_park_F05-v_puck_F07	A	2	2	1	2.779780149459839	0	0
v_cut_H05-A_cart_H04-A_cart_H07	v	1	1	1	1.9208481311798096	0	1
v_bun_H07-A_barn_H09-A_barn_H05	v	1	1	1	0.1725320816040039	0	3
a_cat_F04-v_cut_F08-a_cat_F07	v	2	2	1	2.949911117553711	0	0
v_cut_F08-a_cat_F07-a_cat_F04	v	1	1	1	0.6185858249664307	0	0
v_cud_H09-A_card_H08-v_cud_H05	A	2	2	1	2.6756949424743652	0	0
A_cart_F06-v_cut_F04-A_cart_F09	v	2	2	1	1.9296979904174805	0	2
I_peak_F05-I_peak_F07-i_pick_F09	i	3	2	0	0.46929502487182617	2	0
v_puck_F04-v_puck_F09-a_lack_F06	a	3	3	1	3.3429489135742188	0	0
i_sick_F08-i_sick_F09-I_seek_F06	I	3	3	1	1.4939939975738525	0	0
v_bun_F09-v_bun_F04-A_barn_F08	A	3	3	1	1.6716580390930176	0	0
i_kip_F06-i_kip_F05-I_keep_F07	I	3	3	1	2.9549927711486816	0	0
v_cut_F06-a_cat_F07-v_cut_F08	a	2	2	1	1.406883955001831	0	0
I_seek_F08-I_seek_F07-i_sick_F05	i	3	3	1	0.9969508647918701	0	0
v_bun_F09-a_ban_F05-v_bun_F07	a	2	2	1	3.242548942565918	0	0
i_sick_H04-I_seek_H05-i_sick_H09	I	2	2	1	1.6108829975128174	0	0
I_keep_H06-i_kip_H07-I_keep_H05	i	2	2	1	2.32253098487854	0	0
i_sick_H09-I_seek_H08-I_seek_H07	i	1	1	1	0.6254270076751709	0	1
i_tick_H09-I_teak_H07-I_teak_H06	i	1	1	1	0.38149404525756836	0	0
i_kip_H07-I_keep_H04-i_kip_H06	I	2	2	1	1.1542160511016846	0	1
A_card_H05-A_card_H09-v_cud_H04	v	3	3	1	3.109480857849121	0	0

#TotalErreurs#4TempsTotal#4min 24sec
#00#Mon Jan 25 14:20:30 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
A_cart_H06-v_cut_H04-A_cart_H09	v	2	2	1	0.41489386558532715	0	1
I_keep_F06-i_kip_F07-I_keep_F05	i	2	2	1	0.4767491817474365	0	0
i_tick_F08-I_teak_F06-i_tick_F09	I	2	2	1	1.3000800609588623	0	1
i_sick_F04-I_seek_F05-i_sick_F09	I	2	2	1	0.23127484321594238	0	1
A_tart_H06-A_tart_H09-v_tut_H07	v	3	1	0	7.4172279834747314	2	1
a_lack_F06-v_puck_F04-v_puck_F09	a	1	3	0	1.1279571056365967	2	0
A_park_F07-v_puck_F09-v_puck_F05	A	1	1	1	1.6552700996398926	0	0
I_keep_H05-i_kip_H04-i_kip_H08	I	1	1	1	1.5584931373596191	0	1
v_bun_H09-v_bun_H04-A_barn_H08	A	3	3	1	0.19668292999267578	0	2
v_puck_F08-A_park_F06-A_park_F04	v	1	1	1	1.3526270389556885	0	0
i_pick_H05-i_pick_H08-I_peak_H04	I	3	3	1	0.14970707893371582	0	1
i_kip_F06-i_kip_F05-I_keep_F07	I	3	3	1	0.9212799072265625	0	0
v_cut_H04-v_cut_H05-A_cart_H09	A	3	3	1	0.9321479797363281	0	1
a_cat_H05-v_cut_H08-v_cut_H07	a	1	1	1	0.8963160514831543	0	0
A_card_F05-v_cud_F06-A_card_F07	v	2	2	1	1.085805892944336	0	1
a_ban_H08-a_ban_H06-v_bun_H04	v	3	3	1	1.0594699382781982	0	2
a_cad_H07-v_cud_H09-v_cud_H05	a	1	1	1	2.2660939693450928	0	2
i_kip_F07-I_keep_F04-I_keep_F05	i	1	1	1	5.92077112197876	0	3
v_tut_F05-A_tart_F08-A_tart_F06	v	1	1	1	0.2860531806945801	0	0
A_tart_F08-v_tut_F04-A_tart_F05	v	2	2	1	0.7292671203613281	0	0
I_deed_F06-i_did_F09-i_did_F07	I	1	1	1	1.672820806503296	0	0
i_sick_F09-I_seek_F08-I_seek_F07	i	1	1	1	0.38500404357910156	0	0
