Mon Jan 25 14:06:41 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
a_ban_F07	ban	a	a	1.0045931339263916	0	1
i_pick_F06	pick	i	i	2.391777992248535	0	0
v_cut_H09	cut	v	v	1.8157298564910889	0	0
i_pick_H06	pick	i	i	1.256730079650879	0	2
v_bun_F05	bun	v	A	9.89260220527649	1	0
I_peak_H08	peak	I	I	1.2434520721435547	0	3
v_cut_H05	cut	v	v	2.74324893951416	0	0
I_peak_F07	peak	I	i	1.076462984085083	1	1
v_puck_F04	puck	v	a	0.5439879894256592	2	2
I_seek_F09	seek	I	I	3.758469820022583	0	0
i_kip_H06	kip	i	I	2.0272576808929443	1	0
A_park_F07	park	A	A	1.8921489715576172	0	0
A_barn_H09	barn	A	A	1.3948369026184082	0	0
A_card_H05	card	A	A	3.5406501293182373	0	0
I_peak_F05	peak	I	I	2.9487318992614746	0	0
v_tut_H08	tut	v	v	4.161301136016846	0	0
v_bun_F04	bun	v	v	1.7533340454101562	0	0
I_peak_F04	peak	I	I	4.007272005081177	0	2
v_tut_F08	tut	v	v	3.9227328300476074	0	1
a_cad_H08	cad	a	a	5.06048321723938	0	1
i_tick_H07	tick	i	i	1.6423680782318115	0	1
a_pack_F05	pack	a	a	2.4266200065612793	0	0
I_teak_F07	teak	I	I	1.1621088981628418	0	2
A_tart_F07	tart	A	A	5.906118869781494	0	1
A_barn_H05	barn	A	v	0.9661581516265869	1	1
i_did_H06	did	i	i	1.7190351486206055	0	0
v_cud_H07	cud	v	a	1.2120182514190674	1	4
A_park_F08	park	A	A	1.7432749271392822	0	0
i_tick_F05	tick	i	i	4.8365209102630615	0	2
A_card_H09	card	A	A	1.3228569030761719	0	1

#TotalErreurs#7#TempsTotal#3min 41sec
