Fri Mar 05 11:01:01 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
A_mart_F07	mart	A	A	4.473792791366577	0	0
i_chip_H09	chip	i	i	1.9119908809661865	0	0
a_cap_F07	cap	a	a	5.224840879440308	0	0
i_min_H09	min	i	i	3.1076247692108154	0	0
i_bik_F06	bik	i	i	1.7066187858581543	0	0
v_putt_H05	putt	v	v	3.3404719829559326	0	0
i_min_H08	min	i	i	2.747891902923584	0	0
i_bin_F09	bin	i	i	1.7469351291656494	0	0
A_mart_F05	mart	A	A	2.868769884109497	0	0
i_bin_H05	bin	i	i	1.8897216320037842	0	0
I_cheap_H08	cheap	I	I	2.4342079162597656	0	0
a_back_H09	back	a	a	2.2865939140319824	0	0
A_lark_F08	lark	A	A	1.9398910999298096	0	0
a_cap_H04	cap	a	a	1.6250288486480713	0	0
v_cup_F05	cup	v	v	1.2865290641784668	0	0
i_bik_H09	bik	i	i	1.2476680278778076	0	0
i_lick_H09	lick	i	i	1.4437532424926758	0	0
v_putt_H04	putt	v	a	0.03740286827087402	1	0
a_mat_H05	mat	a	a	1.2328522205352783	0	0
A_carp_H06	carp	A	A	1.271285057067871	0	0
A_mart_H09	mart	A	A	2.4059300422668457	0	0
I_bean_H08	bean	I	I	2.6156749725341797	0	0
A_bark_F07	bark	A	A	1.6574909687042236	0	0
v_buck_H09	buck	v	v	2.1196138858795166	0	0
v_putt_F08	putt	v	v	0.8497631549835205	0	0
a_cap_H08	cap	a	a	1.0967609882354736	0	0
a_mat_H09	mat	a	a	1.454643964767456	0	0
v_putt_F04	putt	v	v	2.225023031234741	0	0
A_carp_F04	carp	A	v	1.9160182476043701	1	0
A_part_F06	part	A	A	1.2251462936401367	0	0

#TotalErreurs#2#TempsTotal#2min 3sec
