Thu May 06 18:21:18 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
i_tick_F08	tick	i	i	3.009242057800293	0	0
A_cart_H07	cart	A	A	1.9285809993743896	0	0
i_kip_H08	kip	i	i	1.727149248123169	0	0
I_peak_H09	peak	I	i	1.1813280582427979	1	0
v_puck_H04	puck	v	A	1.1882750988006592	1	0
v_cud_F04	cud	v	v	3.4508678913116455	0	0
a_tat_H08	tat	a	a	1.706597089767456	0	0
i_kip_F06	kip	i	i	1.5433399677276611	0	0
a_ban_H07	ban	a	a	2.404390811920166	0	0
I_keep_F07	keep	I	I	2.7265548706054688	0	0
I_teak_H06	teak	I	I	2.1032888889312744	0	0
v_cud_F08	cud	v	A	1.0554649829864502	1	0
I_keep_H07	keep	I	I	2.154438018798828	0	0
a_cat_F07	cat	a	a	1.4986588954925537	0	0
v_cud_H08	cud	v	v	2.659990072250366	0	0
i_sick_F09	sick	i	I	0.992711067199707	1	0
I_seek_H09	seek	I	I	1.6638200283050537	0	0
A_barn_F04	barn	A	a	1.9470341205596924	1	0
a_tat_H04	tat	a	a	2.073214054107666	0	0
v_bun_H06	bun	v	v	1.6225547790527344	0	0
i_tick_H06	tick	i	i	2.3946609497070312	0	0
i_kip_H04	kip	i	i	1.5637719631195068	0	0
v_tut_H06	tut	v	v	3.3164479732513428	0	0
i_pick_H06	pick	i	i	2.1812198162078857	0	0
a_pack_H04	pack	a	a	2.5157597064971924	0	0
i_tick_F09	tick	i	i	1.2459142208099365	0	0
i_did_F09	did	i	i	2.6099369525909424	0	0
a_ban_H04	ban	a	a	1.595961093902588	0	0
I_deed_F06	deed	I	I	1.7181079387664795	0	0
A_park_H06	park	A	A	2.9424867630004883	0	0

#TotalErreurs#5#TempsTotal#2min 18sec
