#00#Wed Jan 27 22:36:08 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
a_lack_H06-a_lack_H05-v_puck_H09	v	3	3	1	0.5075971229962306	0	1
I_seek_H08-I_seek_H07-i_sick_H05	i	3	2	0	0.3936197099974379	2	2
i_sick_H08-i_sick_H09-I_seek_H06	I	3	3	1	1.3428415399976075	0	0
a_ban_H09-v_bun_H06-v_bun_H07	a	1	2	0	0.05106296400481369	3	6
I_peak_H04-i_pick_H09-I_peak_H06	i	2	1	0	0.8797577900113538	2	2
A_park_H05-A_park_H04-v_puck_H08	v	3	3	1	0.4542828580015339	0	1
i_sick_H04-I_seek_H05-i_sick_H09	I	2	2	1	1.066715586988721	0	4
v_tut_F05-a_tat_F08-v_tut_F06	a	2	3	0	0.07443403299839702	3	6
I_seek_F09-i_sick_F08-i_sick_F06	I	1	1	1	0.05039456899976358	0	1
a_cat_F04-v_cut_F08-a_cat_F07	v	2	2	1	0.051316814991878346	0	2
a_ban_F09-v_bun_F06-v_bun_F07	a	1	1	1	0.4561837799992645	0	1
A_tart_F06-A_tart_F09-v_tut_F07	v	3	3	1	0.40946092299418524	0	2
v_bun_H05-v_bun_H07-a_ban_H08	a	3	3	1	0.4676782899914542	0	2
i_tick_H08-i_tick_H05-I_teak_H04	I	3	3	1	0.4238431709964061	0	1
A_barn_H07-v_bun_H06-A_barn_H05	v	2	1	0	0.6611717599880649	2	4
v_tut_F05-A_tart_F08-A_tart_F06	v	1	1	1	0.805842586007202	0	0
v_bun_F09-v_bun_F04-A_barn_F08	A	3	3	1	0.45978961800574325	0	3
A_park_H07-v_puck_H09-v_puck_H05	A	1	1	1	0.5003232400049455	0	1
i_sick_F09-I_seek_F08-I_seek_F07	i	1	1	1	0.589526173993363	0	0
A_tart_F08-v_tut_F04-A_tart_F05	v	2	2	1	0.46052902600786183	0	1
a_ban_F06-v_bun_F04-a_ban_F08	v	2	2	1	0.4775216230045771	0	2
A_card_H05-v_cud_H06-A_card_H07	v	2	3	0	1.0463924590003444	2	2
i_kip_F07-I_keep_F04-i_kip_F06	I	2	2	1	0.4341486659977818	0	2
i_pick_F09-I_peak_F08-i_pick_F07	I	2	2	1	0.7987983269995311	0	7
I_keep_F06-i_kip_F07-I_keep_F05	i	2	2	1	0.4231683809921378	0	1
v_cut_H04-v_cut_H05-A_cart_H09	A	3	3	1	0.7415118950011674	0	2
i_sick_F08-i_sick_F09-I_seek_F06	I	3	3	1	0.5927828620042419	0	0
A_cart_H06-v_cut_H04-A_cart_H09	v	2	2	1	0.8369504220027011	0	1
v_puck_H09-A_park_H05-v_puck_H07	A	2	2	1	0.5768833239999367	0	8
i_tick_F09-I_teak_F07-I_teak_F06	i	1	1	1	1.4024719129956793	0	4

#TotalErreurs#14TempsTotal#8min 26sec
