#00#Thu Jan 28 15:10:35 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
i_bin_H08-i_bin_H09-I_bean_H07	I	3	3	1	0.15871477127075195	0	1
i_bik_H09-I_beak_H07-I_beak_H06	i	1	1	1	0.364260196685791	0	1
I_beak_H07-i_bik_H05-i_bik_H08	I	1	1	1	0.9679110050201416	0	1
i_min_H07-I_mean_H04-I_mean_H05	i	1	1	1	0.46738624572753906	0	0
A_lark_F05-A_lark_F04-v_luck_F08	v	3	3	1	1.6817879676818848	0	2
A_mart_F08-v_mutt_F04-A_mart_F05	v	2	3	0	0.15478897094726562	3	2
a_pat_F09-v_putt_F06-v_putt_F07	a	1	1	1	0.208115816116333	0	1
i_bik_H08-I_beak_H06-i_bik_H09	I	2	1	0	0.47692060470581055	2	0
A_mart_H08-v_mutt_H04-A_mart_H05	v	2	1	0	0.30603790283203125	2	0
v_luck_F08-A_lark_F06-A_lark_F04	v	1	1	1	0.5769431591033936	0	0
a_pat_H08-a_pat_H06-v_putt_H04	v	3	1	0	10.078447103500366	2	0
v_mutt_F05-A_mart_F08-A_mart_F06	v	1	1	1	3.3469691276550293	0	1
a_lack_F06-a_lack_F05-v_luck_F09	v	3	3	1	0.6908740997314453	0	0
v_luck_H08-A_lark_H06-A_lark_H04	v	1	1	1	2.556457996368408	0	0
v_luck_H09-A_lark_H05-v_luck_H07	A	2	2	1	0.37836217880249023	0	2
v_cup_F07-v_cup_F08-A_carp_F09	A	3	1	0	1.5335009098052979	2	1
I_cheap_F04-i_chip_F07-i_chip_F05	I	1	1	1	2.2072091102600098	0	0
a_cap_F07-v_cup_F09-v_cup_F05	a	1	1	1	1.9980700016021729	0	1
a_cap_H07-v_cup_H09-v_cup_H05	a	1	1	1	2.4219679832458496	0	0
v_putt_F05-v_putt_F07-a_pat_F08	a	3	3	1	3.4049558639526367	0	0
v_mutt_F08-a_mat_F09-a_mat_F04	v	1	1	1	1.4465510845184326	0	1
A_carp_F08-v_cup_F06-v_cup_F09	A	1	1	1	0.8895597457885742	0	0
A_part_H07-A_part_H06-v_putt_H05	v	3	3	1	1.8493001461029053	0	2
v_buck_F05-A_bark_F04-A_bark_F07	v	1	1	1	0.945979118347168	0	2
A_bark_H09-v_buck_H05-v_buck_H07	A	1	1	1	0.4647512435913086	0	1
i_chip_H09-I_cheap_H08-i_chip_H07	I	2	2	1	1.4751513004302979	0	0
A_mart_H06-A_mart_H09-v_mutt_H07	v	3	3	1	0.3110010623931885	0	2
a_mat_H06-v_mutt_H07-v_mutt_H05	a	1	3	0	0.2883129119873047	2	1
i_bik_F09-I_beak_F07-I_beak_F06	i	1	1	1	1.0505318641662598	0	0
v_buck_H05-A_bark_H04-A_bark_H07	v	1	1	1	0.5329198837280273	0	0

#TotalErreurs#13TempsTotal#7min 19sec
#00#Tue Feb 02 19:10:23 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
a_mat_H04-a_mat_H05-v_mutt_H08	v	3	3	1	0.17961692810058594	0	0
i_chip_F05-i_chip_F08-I_cheap_F04	I	3	3	1	0.3772101402282715	0	0
A_lark_H04-v_luck_H05-A_lark_H07	v	2	2	1	0.2631528377532959	0	0
v_buck_F06-a_back_F07-v_buck_F08	a	2	2	1	0.7179200649261475	0	1
a_pat_F06-v_putt_F04-a_pat_F08	v	2	2	1	0.2729661464691162	0	0
a_lack_H06-a_lack_H05-v_luck_H09	v	3	3	1	0.11908292770385742	0	1
I_beak_H07-i_bik_H05-i_bik_H08	I	1	1	1	0.7781097888946533	0	0
I_beak_H06-I_beak_H05-i_bik_H09	i	3	3	1	0.1841270923614502	0	2
a_mat_F06-v_mutt_F07-v_mutt_F05	a	1	2	0	0.8840482234954834	2	0
a_mat_F04-v_mutt_F06-a_mat_F09	v	2	2	1	0.5529899597167969	0	0
i_lick_H09-I_leak_H08-I_leak_H07	i	1	1	1	0.5472939014434814	0	0
A_mart_F08-v_mutt_F04-A_mart_F05	v	2	2	1	1.7939550876617432	0	1
v_mutt_F08-a_mat_F09-a_mat_F04	v	1	1	1	0.3849358558654785	0	0
I_leak_F09-i_lick_F08-i_lick_F06	I	1	1	1	2.561037063598633	0	0
I_mean_F05-I_mean_F08-i_min_F04	i	3	3	1	2.797739028930664	0	1
a_cap_H05-a_cap_H07-v_cup_H09	v	3	3	1	1.5280981063842773	0	0
i_bin_H09-I_bean_H06-i_bin_H08	I	2	2	1	2.1089820861816406	0	0
A_part_F09-v_putt_F04-v_putt_F05	A	1	2	0	1.1980130672454834	2	0
v_luck_F04-v_luck_F08-A_lark_F06	A	3	3	1	0.8364729881286621	0	0
a_mat_F04-a_mat_F05-v_mutt_F08	v	3	3	1	0.14327406883239746	0	0
A_lark_H05-A_lark_H04-v_luck_H08	v	3	3	1	1.5855889320373535	0	0
v_cup_H09-A_carp_H08-v_cup_H05	A	2	2	1	0.27457118034362793	0	0
v_cup_H06-a_cap_H07-a_cap_H04	v	1	1	1	0.6940350532531738	0	0
i_min_H06-i_min_H05-I_mean_H07	I	3	3	1	1.5992698669433594	0	0
v_cup_F07-A_carp_F04-A_carp_F09	v	1	1	1	0.17732691764831543	0	0
v_buck_F08-a_back_F07-a_back_F04	v	1	1	1	0.0412142276763916	0	0
v_buck_H06-v_buck_H09-a_back_H08	a	3	3	1	1.350754737854004	0	0
a_pat_F09-v_putt_F06-v_putt_F07	a	1	1	1	0.13409900665283203	0	0
a_pat_F08-a_pat_F06-v_putt_F04	v	3	3	1	0.047872066497802734	0	0
v_mutt_F09-v_mutt_F05-a_mat_F06	a	3	1	0	0.4434182643890381	2	0

#TotalErreurs#6TempsTotal#3min 21sec
#00#Wed Feb 03 11:24:13 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
i_chip_F05-i_chip_F08-I_cheap_F04	I	3	3	1	0.5557138919830322	0	0
a_lack_H05-v_luck_H09-a_lack_H06	v	2	2	1	2.174227237701416	0	0
i_bin_H08-i_bin_H09-I_bean_H07	I	3	3	1	0.6103501319885254	0	0
a_back_H04-v_buck_H08-a_back_H07	v	2	2	1	0.35459303855895996	0	0
A_part_F07-A_part_F06-v_putt_F05	v	3	2	0	1.3641018867492676	2	1
i_lick_H09-I_leak_H08-I_leak_H07	i	1	1	1	0.3466610908508301	0	0
a_back_F05-v_buck_F08-v_buck_F07	a	1	1	1	0.4011969566345215	0	0
