Mon Mar 15 11:28:15 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
i_kip_H08	kip	i	i	2.497576951980591	0	0
v_tut_F04	tut	v	a	0.2402660846710205	1	2
v_cud_F05	cud	v	v	1.203598976135254	0	0
A_tart_F05	tart	A	A	1.7918050289154053	0	0
I_deed_H04	deed	I	I	3.7244937419891357	0	0
A_barn_H05	barn	A	v	0.7299413681030273	1	0
A_park_H04	park	A	v	0.4295077323913574	1	0
A_park_H05	park	A	A	1.1515989303588867	0	0
A_park_F08	park	A	A	1.2644238471984863	0	0
a_tat_H05	tat	a	a	1.2325780391693115	0	0
I_peak_F07	peak	I	I	2.2534196376800537	0	0
v_tut_F05	tut	v	v	1.8499488830566406	0	0
a_tat_F07	tat	a	a	1.2626540660858154	0	0
A_cart_F06	cart	A	A	2.0886390209198	0	0
a_pack_H09	pack	a	a	1.7851128578186035	0	0
I_deed_H05	deed	I	I	1.296379804611206	0	0
i_kip_F08	kip	i	i	1.2419261932373047	0	0
A_cart_F07	cart	A	A	3.8332788944244385	0	0
v_bun_F06	bun	v	v	2.807953119277954	0	0
v_bun_F07	bun	v	v	3.4125800132751465	0	0
a_cat_F06	cat	a	a	2.231326103210449	0	0
I_keep_F07	keep	I	I	1.7397358417510986	0	0
A_card_H06	card	A	A	1.5016591548919678	0	0
i_kip_F07	kip	i	i	1.3268868923187256	0	0
i_kip_F09	kip	i	i	2.3863718509674072	0	0
I_deed_F04	deed	I	I	1.659646987915039	0	0
I_teak_F04	teak	I	I	1.4916048049926758	0	0
A_barn_H09	barn	A	A	1.396690845489502	0	0
i_tick_H08	tick	i	i	1.2835068702697754	0	0
I_seek_H09	seek	I	I	2.966970920562744	0	0

#TotalErreurs#3#TempsTotal#1min 55sec
