Thu Jan 28 14:31:26 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
v_luck_F09	luck	v	v	1.768646001815796	0	1
I_leak_F05	leak	I	I	3.8058388233184814	0	0
i_chip_H08	chip	i	i	3.6682119369506836	0	0
I_leak_F04	leak	I	I	2.80299711227417	0	0
a_cap_H06	cap	a	a	5.137862920761108	0	0
i_bin_F07	bin	i	i	4.911089181900024	0	0
a_cap_F05	cap	a	A	1.1313610076904297	1	0
i_bik_H07	bik	i	i	4.467565059661865	0	0
A_carp_H05	carp	A	v	1.8465702533721924	1	0
A_part_F07	part	A	a	2.275718927383423	1	0
v_buck_F04	buck	v	v	1.8603839874267578	0	0
v_luck_F05	luck	v	v	1.2643458843231201	0	0
I_cheap_F06	cheap	I	I	2.169029951095581	0	0
A_bark_F07	bark	A	A	3.7701828479766846	0	0
i_lick_F05	lick	i	i	2.633201837539673	0	0
A_mart_H08	mart	A	a	1.5087368488311768	1	0
A_part_H05	part	A	A	2.1937901973724365	0	0
A_part_H06	part	A	a	0.5280749797821045	1	0
i_bin_F05	bin	i	i	1.9839248657226562	0	0
I_beak_H09	beak	I	I	2.1704869270324707	0	0
a_mat_H07	mat	a	a	3.4637160301208496	0	0
i_bin_H08	bin	i	i	1.8220570087432861	0	0
a_cap_F06	cap	a	A	0.5270133018493652	1	0
a_lack_H07	lack	a	a	3.0635321140289307	0	1
a_lack_F08	lack	a	a	3.0151140689849854	0	0
a_pat_F07	pat	a	a	1.6982378959655762	0	0
v_luck_F08	luck	v	v	2.595639944076538	0	0
i_bik_F08	bik	i	i	1.9337987899780273	0	0
i_bik_F06	bik	i	I	1.0125439167022705	1	0
v_putt_H08	putt	v	v	2.973706007003784	0	0

#TotalErreurs#7#TempsTotal#3min 20sec
