Sun Feb 28 13:54:21 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
i_lick_F09	lick	i	i	4.251307964324951	0	0
A_bark_F08	bark	A	A	2.1547698974609375	0	0
A_bark_H05	bark	A	A	1.3446381092071533	0	0
a_mat_H06	mat	a	a	3.389281988143921	0	0
A_carp_F09	carp	A	A	1.6361029148101807	0	0
i_chip_F07	chip	i	i	1.5961782932281494	0	0
a_cap_H05	cap	a	a	2.7111611366271973	0	0
a_pat_F06	pat	a	a	1.328183889389038	0	0
A_bark_H07	bark	A	A	1.5025990009307861	0	0
I_leak_H07	leak	I	I	1.8835597038269043	0	0
A_lark_H04	lark	A	A	1.3832929134368896	0	0
i_chip_H06	chip	i	i	2.4243228435516357	0	0
A_carp_F06	carp	A	A	1.146359920501709	0	0
i_min_F08	min	i	i	1.9280869960784912	0	0
i_bin_F07	bin	i	i	1.1951069831848145	0	0
I_beak_H08	beak	I	I	1.414290189743042	0	0
a_lack_H09	lack	a	a	0.9363069534301758	0	1
I_bean_H04	bean	I	a	3.1151812076568604	1	0
a_cap_F05	cap	a	a	1.673025131225586	0	0
I_bean_H06	bean	I	I	1.0426561832427979	0	0
v_luck_H06	luck	v	v	1.4011640548706055	0	0
a_pat_H09	pat	a	a	1.0619142055511475	0	0
i_chip_H04	chip	i	i	1.0624799728393555	0	0
v_mutt_H06	mutt	v	v	3.344669818878174	0	0
I_leak_H05	leak	I	I	1.4339871406555176	0	0
I_mean_F05	mean	I	I	1.0783262252807617	0	0
a_back_F06	back	a	a	1.6789617538452148	0	0
I_mean_F07	mean	I	I	1.4126057624816895	0	0
I_cheap_H08	cheap	I	I	1.5524191856384277	0	0
v_cup_F09	cup	v	v	1.3161728382110596	0	0

#TotalErreurs#1#TempsTotal#1min 53sec
