Tue May 04 14:00:52 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
v_cud_H04	cud	v	v	2.2428030967712402	0	0
a_cad_H09	cad	a	a	2.198967695236206	0	0
I_seek_H07	seek	I	I	1.8372721672058105	0	0
v_tut_H05	tut	v	v	1.6965701580047607	0	0
I_keep_H07	keep	I	I	2.005936861038208	0	0
v_cut_F08	cut	v	v	1.8488497734069824	0	0
A_park_H04	park	A	v	2.2448508739471436	1	1
a_pack_F06	pack	a	a	1.7851061820983887	0	0
I_keep_H05	keep	I	I	1.806969165802002	0	0
i_pick_H09	pick	i	i	1.5833110809326172	0	0
A_tart_F06	tart	A	A	2.0930230617523193	0	0
v_puck_H05	puck	v	v	1.6293811798095703	0	0
A_barn_F09	barn	A	A	2.059522867202759	0	0
A_park_F09	park	A	A	1.527116060256958	0	0
i_kip_H09	kip	i	i	1.9582819938659668	0	0
a_pack_H06	pack	a	a	1.6047089099884033	0	0
i_pick_H08	pick	i	i	2.446108818054199	0	0
i_tick_H07	tick	i	I	1.5748910903930664	1	0
a_cat_F05	cat	a	a	1.767453908920288	0	0
i_did_H07	did	i	i	1.9662699699401855	0	0
i_pick_F08	pick	i	i	1.6563410758972168	0	1
I_peak_H07	peak	I	I	1.5878939628601074	0	0
A_card_F06	card	A	A	78.8296890258789	0	0
i_did_H04	did	i	i	1.876072883605957	0	0
a_ban_H09	ban	a	a	2.4085700511932373	0	0
I_teak_F09	teak	I	i	1.5743329524993896	1	0
a_cat_H06	cat	a	a	29.329134941101074	0	1
v_puck_F04	puck	v	a	1.2924997806549072	1	0
v_tut_H04	tut	v	v	1.5126209259033203	0	0
v_cud_H09	cud	v	v	1.3549790382385254	0	0

#TotalErreurs#4#TempsTotal#4min 11sec
