#00#Sun Jan 31 20:52:12 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
A_card_H05-v_cud_H06-A_card_H07	v	2	3	0	0.18964934349060059	3	0
I_peak_H04-i_pick_H07-i_pick_H05	I	1	1	1	0.7094800472259521	0	0
v_tut_H05-v_tut_H07-A_tart_H08	A	3	1	0	0.24619293212890625	3	0
v_puck_H04-v_puck_H09-a_lack_H06	a	3	2	0	0.36223506927490234	3	1
v_cud_F05-v_cud_F06-a_cad_F07	a	3	3	1	0.046868085861206055	0	1
I_deed_H04-I_deed_H05-i_did_H09	i	3	3	1	0.20848393440246582	0	0
a_ban_H06-v_bun_H04-a_ban_H08	v	2	3	0	0.7456498146057129	2	0
a_ban_F06-v_bun_F04-a_ban_F08	v	2	2	1	0.37712693214416504	0	0
I_keep_F05-i_kip_F04-i_kip_F08	I	1	2	0	0.7300140857696533	2	0
i_kip_H07-I_keep_H04-I_keep_H05	i	1	2	0	0.30933213233947754	2	1
i_pick_H09-I_peak_H08-i_pick_H07	I	2	1	0	0.4208810329437256	3	0
A_tart_H07-v_tut_H05-v_tut_H09	A	1	1	1	0.42801403999328613	0	0
v_cud_H07-A_card_H04-A_card_H09	v	1	1	1	0.6613731384277344	0	0
a_tat_F04-a_tat_F05-v_tut_F08	v	3	3	1	0.5875320434570312	0	0
v_tut_H05-A_tart_H08-A_tart_H06	v	1	1	1	0.6073029041290283	0	0
A_tart_F06-A_tart_F09-v_tut_F07	v	3	3	1	0.3705127239227295	0	0
a_cat_H08-a_cat_H07-v_cut_H06	v	3	1	0	0.42878198623657227	2	0
v_cut_F05-A_cart_F04-A_cart_F07	v	1	1	1	0.7958018779754639	0	0
v_puck_H09-A_park_H05-v_puck_H07	A	2	1	0	0.1745457649230957	2	0
v_cud_H06-a_cad_H07-a_cad_H04	v	1	1	1	0.9084227085113525	0	0
a_cad_F05-a_cad_F07-v_cud_F09	v	3	2	0	0.12271285057067871	3	0
v_cut_H05-A_cart_H04-A_cart_H07	v	1	3	0	0.561859130859375	2	0
i_kip_H07-I_keep_H04-i_kip_H06	I	2	2	1	0.5423190593719482	0	1
i_tick_F08-i_tick_F05-I_teak_F04	I	3	3	1	0.49078917503356934	0	0
i_pick_F09-I_peak_F08-i_pick_F07	I	2	2	1	0.4915807247161865	0	0
a_lack_H05-v_puck_H09-a_lack_H06	v	2	2	1	0.3779420852661133	0	0
i_kip_F07-I_keep_F04-I_keep_F05	i	1	1	1	0.4977850914001465	0	0
i_sick_F04-I_seek_F05-i_sick_F09	I	2	2	1	0.4555490016937256	0	0
I_keep_H06-i_kip_H07-I_keep_H05	i	2	2	1	0.5103490352630615	0	0
A_barn_F07-A_barn_F06-v_bun_F05	v	3	3	1	0.6455001831054688	0	0

#TotalErreurs#27TempsTotal#4min 0sec
#00#Sat May 15 22:36:01 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
A_barn_H09-v_bun_H04-v_bun_H05	A	1	1	1	0.250882625579834	0	0
v_cut_H04-v_cut_H05-A_cart_H09	A	3	3	1	1.7918720245361328	0	0
v_tut_F09-v_tut_F05-a_tat_F06	a	3	3	1	0.14434385299682617	0	0
I_deed_F07-i_did_F04-I_deed_F08	i	2	2	1	0.34426403045654297	0	0
i_sick_F04-I_seek_F05-i_sick_F09	I	2	1	0	0.7454438209533691	3	0
v_cud_F09-A_card_F08-v_cud_F05	A	2	2	1	0.5900781154632568	0	0
A_park_F04-v_puck_F05-A_park_F07	v	2	2	1	0.182020902633667	0	0
a_cat_H04-v_cut_H08-a_cat_H07	v	2	2	1	0.17535090446472168	0	0
v_cud_H07-a_cad_H08-v_cud_H04	a	2	1	0	0.5023579597473145	2	0
v_cut_H06-a_cat_H07-v_cut_H08	a	2	3	0	0.8330810070037842	3	0
I_deed_H07-i_did_H04-I_deed_H08	i	2	2	1	0.05560708045959473	0	0
v_cut_F05-A_cart_F09-v_cut_F04	A	2	3	0	0.27077603340148926	2	0
A_cart_H09-A_cart_H04-v_cut_H09	v	3	1	0	0.3055281639099121	2	0
i_tick_H08-i_tick_H05-I_teak_H04	I	3	3	1	0.23637604713439941	0	0
i_did_H09-I_deed_H06-i_did_H08	I	2	2	1	0.03908896446228027	0	0
a_cat_H08-a_cat_H07-v_cut_H06	v	3	3	1	0.19894075393676758	0	0
v_puck_F08-A_park_F06-A_park_F04	v	1	1	1	0.274245023727417	0	0
A_tart_F06-A_tart_F09-v_tut_F07	v	3	2	0	1.0498859882354736	2	0
I_keep_H05-I_keep_H08-i_kip_H04	i	3	1	0	0.717357873916626	3	0
v_bun_F08-A_barn_F09-v_bun_F05	A	2	1	0	0.295015811920166	3	0
