Thu Apr 29 11:52:03 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
v_cud_F05	cud	v	A	0.8606076529999882	1	0
A_barn_H09	barn	A	A	2.3724048880000055	0	0
v_puck_H04	puck	v	v	1.0205764849999923	0	0
v_tut_H06	tut	v	v	1.0135617030000503	0	0
i_kip_H07	kip	i	i	1.3836406640000405	0	0
i_tick_H06	tick	i	i	1.1536190059999853	0	0
I_seek_H07	seek	I	I	1.1267938549999599	0	0
I_seek_F08	seek	I	i	0.055535062999979345	1	0
i_kip_H06	kip	i	i	1.7840563680000514	0	0
i_pick_F08	pick	i	i	0.9562013690000413	0	0
a_cat_F08	cat	a	a	1.282078404999993	0	0
i_tick_F04	tick	i	i	2.0174559650000674	0	0
a_cad_F06	cad	a	A	0.7063280669999585	1	0
A_tart_H08	tart	A	A	2.4312859579999895	0	0
I_seek_F05	seek	I	I	1.379298499000015	0	0
I_keep_H07	keep	I	I	1.1429400849999638	0	0
i_kip_F06	kip	i	i	0.9573984630000041	0	0
A_barn_H08	barn	A	A	1.3219695320000255	0	0
i_pick_H04	pick	i	I	0.007319206000033773	1	0
v_cut_F05	cut	v	v	1.1724343829999953	0	0
I_deed_F08	deed	I	I	1.2742409089999	0	0
A_card_F07	card	A	A	1.2758279140000468	0	0
v_bun_F09	bun	v	a	0.2451801230000683	1	0
v_cut_H07	cut	v	v	1.2872386309998092	0	0
A_tart_F09	tart	A	A	1.43765173099996	0	0
A_barn_F09	barn	A	A	1.4967259019999801	0	0
A_cart_H07	cart	A	A	1.5428995310001028	0	0
i_pick_F04	pick	i	i	1.291262039000003	0	0
v_puck_F09	puck	v	v	1.4388767230000212	0	0
i_pick_H05	pick	i	i	1.8460575959998096	0	0

#TotalErreurs#5#TempsTotal#1min 39sec
