Fri Feb 12 16:59:33 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
a_pack_H07	pack	a	v	1.5726781560001655	1	2
i_tick_H09	tick	i	i	1.7806898680000813	0	0
i_pick_F06	pick	i	I	0.7215804540001045	1	0
a_tat_F09	tat	a	v	1.1887285729999348	1	0
i_did_F08	did	i	I	0.6334845329997734	1	0
i_sick_F06	sick	i	i	3.2601531420000356	0	0
A_cart_H07	cart	A	A	2.0448602530000244	0	0
v_tut_F06	tut	v	v	1.1851627040000494	0	0
I_keep_H06	keep	I	I	1.1867772099999456	0	0
A_barn_H08	barn	A	A	1.6820861850001165	0	0
i_kip_F06	kip	i	i	0.8739100409998173	0	1
i_kip_H04	kip	i	I	0.8212895940000635	1	0
v_tut_H07	tut	v	v	1.6261192149995622	0	0
I_deed_F08	deed	I	I	1.2361360840000089	0	0
i_pick_F08	pick	i	i	1.1539440550000108	0	0
v_puck_F07	puck	v	v	1.740154380000149	0	0
v_tut_F04	tut	v	v	1.0059406899999885	0	0
v_cut_H06	cut	v	a	0.4921036179998737	1	0
i_pick_H04	pick	i	i	0.7874881259999711	0	1
a_cad_H05	cad	a	A	1.40353032899975	1	0
i_did_F04	did	i	I	0.5844261960000949	1	0
i_sick_F09	sick	i	i	0.8482640150000407	0	0
i_tick_F06	tick	i	i	1.1025292389999777	0	0
v_bun_H07	bun	v	v	1.0166332630001307	0	1
v_bun_F06	bun	v	v	1.3564207250001346	0	0
A_cart_H05	cart	A	A	1.8125156359997163	0	1
I_seek_F05	seek	I	I	1.4611674069997207	0	0
i_sick_H07	sick	i	i	2.079621897999914	0	0
I_keep_F06	keep	I	I	1.454614565999691	0	0
A_cart_F05	cart	A	a	0.533345702999668	1	0

#TotalErreurs#9#TempsTotal#2min 5sec
