#00#Tue Feb 16 00:03:41 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_puck_H04-v_puck_H09-a_lack_H06	a	3	3	1	0.5005009174346924	0	1
v_cut_H06-v_cut_H09-a_cat_H08	a	3	3	1	0.26224517822265625	0	0
i_pick_H05-i_pick_H08-I_peak_H04	I	3	3	1	0.12758088111877441	0	2
i_kip_F07-I_keep_F04-I_keep_F05	i	1	3	0	0.07976794242858887	2	1
I_teak_H07-i_tick_H05-i_tick_H08	I	1	3	0	0.20176100730895996	3	0
i_kip_H07-I_keep_H04-i_kip_H06	I	2	2	1	0.617609977722168	0	1
A_park_H04-v_puck_H05-A_park_H07	v	2	3	0	0.20488786697387695	2	1
a_cat_F04-v_cut_F08-a_cat_F07	v	2	2	1	2.4883992671966553	0	0
I_seek_F09-i_sick_F08-i_sick_F06	I	1	1	1	0.42304110527038574	0	0
I_deed_H07-i_did_H04-I_deed_H08	i	2	2	1	0.22426486015319824	0	0
I_seek_H09-i_sick_H04-I_seek_H07	i	2	3	0	1.2298061847686768	2	1
A_tart_H08-v_tut_H04-A_tart_H05	v	2	1	0	1.826427936553955	2	1
a_ban_H09-v_bun_H06-v_bun_H07	a	1	1	1	1.9242627620697021	0	0
v_cut_F08-a_cat_F07-a_cat_F04	v	1	1	1	1.7444179058074951	0	0
v_bun_F08-A_barn_F09-v_bun_F05	A	2	2	1	0.910646915435791	0	1
i_did_F04-I_deed_F09-I_deed_F07	i	1	1	1	0.5399348735809326	0	0
i_sick_H04-I_seek_H05-i_sick_H09	I	2	1	0	0.968292236328125	2	2
a_lack_F06-a_lack_F05-v_puck_F09	v	3	3	1	0.08109712600708008	0	2
i_tick_F08-i_tick_F05-I_teak_F04	I	3	3	1	0.6674232482910156	0	0
a_cad_H07-v_cud_H09-v_cud_H05	a	1	1	1	1.2562689781188965	0	0
I_teak_H06-i_tick_H08-I_teak_H05	i	2	2	1	0.8816401958465576	0	1
