#00#Wed Feb 10 22:57:07 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
i_chip_F09-I_cheap_F08-i_chip_F07	I	2	2	1	0.3124980926513672	0	2
A_part_F07-v_putt_F06-A_part_F05	v	2	2	1	0.1874980926513672	0	1
v_putt_F04-a_pat_F05-a_pat_F06	v	1	1	1	0.9531168937683105	0	0
v_cup_H09-A_carp_H08-v_cup_H05	A	2	2	1	0.7343709468841553	0	0
v_buck_H04-v_buck_H05-A_bark_H09	A	3	3	1	0.0312502384185791	0	1
I_mean_F05-I_mean_F08-i_min_F04	i	3	3	1	0.2031238079071045	0	0
i_bin_F09-I_bean_F06-i_bin_F08	I	2	2	1	0.8124942779541016	0	0
i_min_H07-I_mean_H04-I_mean_H05	i	1	1	1	0.6249940395355225	0	0
A_part_H09-v_putt_H04-v_putt_H05	A	1	1	1	0.4531219005584717	0	0
a_cap_F05-a_cap_F07-v_cup_F09	v	3	3	1	1.1249942779541016	0	1
v_luck_H05-a_lack_H06-v_luck_H07	a	2	3	0	0.4531219005584717	2	0
A_bark_H09-A_bark_H04-v_buck_H09	v	3	2	0	0.3437461853027344	2	1
v_mutt_F06-A_mart_F09-v_mutt_F05	A	2	1	0	0.7812459468841553	2	0
v_putt_H09-v_putt_H04-A_part_H08	A	3	2	0	0.12499785423278809	2	1
A_carp_H05-A_carp_H09-v_cup_H04	v	3	1	0	0.6406211853027344	3	1
A_bark_H06-v_buck_H04-A_bark_H09	v	2	2	1	0.3124980926513672	0	0
A_mart_H08-v_mutt_H04-A_mart_H05	v	2	1	0	0.5156221389770508	3	0
I_beak_F07-i_bik_F05-i_bik_F08	I	1	1	1	0.5937461853027344	0	1
I_leak_H09-i_lick_H04-I_leak_H07	i	2	3	0	0.4531221389770508	3	0
a_mat_F04-a_mat_F05-v_mutt_F08	v	3	3	1	0.3281219005584717	0	0
a_pat_H09-v_putt_H06-v_putt_H07	a	1	2	0	0.3437480926513672	3	1
i_chip_H07-I_cheap_H09-I_cheap_H04	i	1	1	1	0.9843671321868896	0	0
a_lack_F06-v_luck_F04-v_luck_F09	a	1	1	1	0.4374969005584717	0	1
i_chip_H05-i_chip_H08-I_cheap_H04	I	3	3	1	1.7343637943267822	0	0
v_cup_F07-v_cup_F08-A_carp_F09	A	3	3	1	0.3437492847442627	0	0
v_putt_H04-a_pat_H05-a_pat_H06	v	1	2	0	1.1562418937683105	2	0
A_mart_F07-v_mutt_F05-v_mutt_F09	A	1	2	0	0.2031230926513672	3	0
a_mat_H04-v_mutt_H06-a_mat_H09	v	2	2	1	0.4999969005584717	0	2
A_part_H07-v_putt_H06-A_part_H05	v	2	3	0	0.3437459468841553	3	0
I_bean_H06-i_bin_H09-i_bin_H07	I	1	2	0	1.3437418937683105	2	0

#TotalErreurs#30TempsTotal#8min 58sec
#00#Fri Feb 12 23:31:30 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_cup_F07-A_carp_F04-A_carp_F09	v	1	1	1	0.2499980926513672	0	0
i_bin_F09-I_bean_F06-i_bin_F08	I	2	2	1	0.7812459468841553	0	0
i_bik_H08-I_beak_H06-i_bik_H09	I	2	2	1	0.5937471389770508	0	0
I_beak_F06-i_bik_F08-I_beak_F05	i	2	2	1	0.3749969005584717	0	1
i_bik_H09-I_beak_H07-I_beak_H06	i	1	1	1	0.4999983310699463	0	0
a_mat_H04-a_mat_H05-v_mutt_H08	v	3	3	1	0.1874990463256836	0	0
v_buck_F06-a_back_F07-v_buck_F08	a	2	3	0	0.5156221389770508	2	0
v_mutt_F08-a_mat_F09-a_mat_F04	v	1	1	1	0.14062285423278809	0	0
a_lack_F05-v_luck_F09-a_lack_F06	v	2	2	1	0.7968709468841553	0	0
I_cheap_H05-I_cheap_H07-i_chip_H09	i	3	2	0	0.23437285423278809	2	0
v_cup_F05-v_cup_F06-a_cap_F07	a	3	3	1	0.1249992847442627	0	1
A_carp_H05-A_carp_H09-v_cup_H04	v	3	3	1	0.5156219005584717	0	1
I_cheap_H04-i_chip_H09-I_cheap_H06	i	2	2	1	1.109367847442627	0	0
v_cup_H05-v_cup_H06-a_cap_H07	a	3	3	1	0.1718740463256836	0	0
a_pat_F06-v_putt_F04-a_pat_F08	v	2	2	1	0.2656238079071045	0	1
a_lack_H06-a_lack_H05-v_luck_H09	v	3	2	0	0.531245231628418	2	1
I_beak_H06-I_beak_H05-i_bik_H09	i	3	3	1	0.3749980926513672	0	0
A_part_H07-v_putt_H06-A_part_H05	v	2	1	0	0.4218716621398926	3	0
I_leak_H08-I_leak_H07-i_lick_H05	i	3	2	0	0.21874713897705078	3	0
v_mutt_H06-A_mart_H09-v_mutt_H05	A	2	1	0	0.781245231628418	2	1
a_pat_H09-v_putt_H06-v_putt_H07	a	1	2	0	0.921868085861206	2	0
A_carp_F05-v_cup_F06-A_carp_F07	v	2	2	1	0.2187480926513672	0	0
a_pat_F08-a_pat_F06-v_putt_F04	v	3	3	1	0.7187459468841553	0	0
i_bin_H04-I_bean_H09-I_bean_H07	i	1	1	1	0.3593721389770508	0	0
I_beak_H06-i_bik_H08-I_beak_H05	i	2	1	0	0.5624949932098389	2	1
A_carp_F05-A_carp_F09-v_cup_F04	v	3	1	0	0.8281190395355225	3	1
A_lark_F07-v_luck_F09-v_luck_F05	A	1	1	1	0.5312461853027344	0	0
v_luck_F09-A_lark_F05-v_luck_F07	A	2	2	1	0.06249809265136719	0	1
I_bean_F07-i_bin_F04-I_bean_F08	i	2	2	1	0.781242847442627	0	0
I_mean_H05-i_min_H04-i_min_H08	I	1	1	1	0.5156230926513672	0	0

#TotalErreurs#21TempsTotal#3min 51sec
#00#Thu Feb 18 22:38:16 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
A_lark_F07-v_luck_F09-v_luck_F05	A	1	1	1	0.4218721389770508	0	1
v_putt_F09-v_putt_F04-A_part_F08	A	3	3	1	0.3124990463256836	0	0
i_bik_F08-I_beak_F06-i_bik_F09	I	2	1	0	0.062499046325683594	2	0
v_buck_H06-a_back_H07-v_buck_H08	a	2	2	1	0.2343730926513672	0	0
