Tue Mar 16 22:44:27 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
I_cheap_F04	cheap	I	I	3.4633150870213285	0	0
i_bin_F07	bin	i	i	2.8445330837275833	0	0
I_beak_F04	beak	I	i	0.5830360690597445	1	1
a_pat_F04	pat	a	a	1.4812309412518516	0	0
i_lick_H07	lick	i	i	2.8644581015687436	0	1
v_buck_H06	buck	v	v	0.8247019106056541	0	1
I_mean_H05	mean	I	I	1.0202110370155424	0	1
A_part_H05	part	A	a	0.1659821136854589	2	1
a_lack_H05	lack	a	A	0.6240641012554988	3	0
i_min_F09	min	i	I	1.3888230059528723	1	0
a_pat_F06	pat	a	a	1.4380450663156807	0	0
v_luck_H09	luck	v	v	1.1526550186099485	0	0
I_cheap_H08	cheap	I	I	0.8949919251026586	0	1
I_beak_H06	beak	I	i	0.1678289802512154	1	1
a_mat_H09	mat	a	a	1.9539561086567119	0	0
i_min_H05	min	i	A	0.18706408177968115	2	1
I_mean_F04	mean	I	i	0.1803169611375779	1	0
i_chip_H06	chip	i	I	1.151570088462904	2	0
I_beak_F09	beak	I	i	2.1503169893985614	1	0
A_part_F08	part	A	a	0.20257898594718426	2	0
