Sat Apr 10 20:13:41 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
I_mean_F09	mean	I	I	2.8182008266448975	0	0
A_mart_H04	mart	A	v	1.0976662635803223	1	1
I_bean_H05	bean	I	I	1.9017291069030762	0	0
I_bean_H08	bean	I	I	2.4596710205078125	0	1
I_leak_H08	leak	I	I	1.466068983078003	0	0
i_lick_H09	lick	i	i	1.3781578540802002	0	0
A_bark_H09	bark	A	A	1.5374529361724854	0	0
a_pat_F08	pat	a	a	1.2629978656768799	0	0
A_mart_H09	mart	A	A	1.5723800659179688	0	0
A_bark_F08	bark	A	A	1.4631826877593994	0	0
I_mean_F06	mean	I	I	1.5631518363952637	0	0
i_bin_H06	bin	i	i	1.069025993347168	0	1
I_leak_H07	leak	I	I	1.432572841644287	0	0
A_part_H07	part	A	A	1.4516358375549316	0	0
i_bin_F04	bin	i	i	1.3221118450164795	0	0
v_mutt_H06	mutt	v	v	1.9263513088226318	0	0
A_lark_H09	lark	A	A	1.165687084197998	0	1
v_putt_F08	putt	v	v	1.326310157775879	0	0
i_min_F09	min	i	i	1.2689540386199951	0	0
i_bik_F05	bik	i	i	1.073483943939209	0	0
I_beak_F05	beak	I	I	1.160973072052002	0	1
A_mart_F05	mart	A	A	1.5782930850982666	0	0
a_back_F09	back	a	a	2.195572853088379	0	0
I_beak_H05	beak	I	I	1.7873611450195312	0	1
A_carp_H08	carp	A	A	1.5212750434875488	0	0
a_back_H07	back	a	a	1.4987447261810303	0	1
A_part_F04	part	A	A	1.461522102355957	0	1
v_mutt_F08	mutt	v	v	1.5364010334014893	0	0
i_bin_H07	bin	i	i	1.3730080127716064	0	1
v_luck_F08	luck	v	v	2.133729934692383	0	0

#TotalErreurs#1#TempsTotal#2min 21sec
