#00#Mon Jan 25 14:43:01 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
i_lick_F08-i_lick_F09-I_leak_F06	I	3	3	1	0.40314649600077246	0	2
A_carp_F05-v_cup_F06-A_carp_F07	v	2	2	1	0.4648179200012237	0	1
v_putt_H05-v_putt_H07-a_pat_H08	a	3	3	1	1.2842754810008046	0	1
v_buck_H04-v_buck_H05-A_bark_H09	A	3	3	1	0.5382174580008723	0	0
v_buck_F08-a_back_F07-a_back_F04	v	1	1	1	0.6169300519995886	0	1
I_leak_F08-I_leak_F07-i_lick_F05	i	3	3	1	0.6785839469994244	0	2
I_cheap_F05-I_cheap_F07-i_chip_F09	i	3	3	1	0.5164922379990458	0	1
i_bin_F09-I_bean_F06-i_bin_F08	I	2	2	1	0.8921577820001403	0	0
I_bean_F06-i_bin_F09-i_bin_F07	I	1	1	1	1.4077654329994402	0	4
I_leak_H08-I_leak_H07-i_lick_H05	i	3	3	1	0.7277435449996119	0	2
A_mart_H06-A_mart_H09-v_mutt_H07	v	3	3	1	0.49499413200101117	0	1
a_mat_H06-v_mutt_H07-v_mutt_H05	a	1	1	1	1.286931991999154	0	0
v_putt_F04-a_pat_F05-a_pat_F06	v	1	1	1	0.503591131999201	0	1
v_buck_F04-v_buck_F05-A_bark_F09	A	3	3	1	0.6896516699998756	0	0
i_min_H07-I_mean_H04-i_min_H06	I	2	3	0	0.6633005169987882	2	2
I_cheap_H05-I_cheap_H07-i_chip_H09	i	3	2	0	0.0789509160003945	2	2
A_carp_H05-A_carp_H09-v_cup_H04	v	3	3	1	0.4821685699989757	0	2
a_pat_F06-v_putt_F04-a_pat_F08	v	2	2	1	0.7915520999995351	0	0
v_buck_H05-A_bark_H09-v_buck_H04	A	2	2	1	0.5198490160000802	0	0
i_bik_H09-I_beak_H07-I_beak_H06	i	1	1	1	2.232244498998625	0	0
i_bin_H04-I_bean_H09-I_bean_H07	i	1	1	1	0.40795814100056305	0	0
A_lark_H05-A_lark_H04-v_luck_H08	v	3	3	1	0.3831001329999708	0	1
I_bean_H04-I_bean_H05-i_bin_H09	i	3	3	1	0.8481175760007318	0	1
i_chip_F09-I_cheap_F08-i_chip_F07	I	2	2	1	0.675389334999636	0	0
v_buck_F06-a_back_F07-v_buck_F08	a	2	2	1	0.7599572780000017	0	0
I_leak_H09-i_lick_H08-i_lick_H06	I	1	2	0	0.06637484499879065	2	1
v_buck_H06-v_buck_H09-a_back_H08	a	3	3	1	0.4018456809990312	0	2
v_putt_F07-A_part_F09-A_part_F05	v	1	1	1	0.3402526100016985	0	1
v_putt_F05-v_putt_F07-a_pat_F08	a	3	3	1	0.6568824699988909	0	0
a_lack_F06-a_lack_F05-v_luck_F09	v	3	3	1	0.07036746599987964	0	0

#TotalErreurs#6TempsTotal#4min 29sec
