Fri May 07 08:52:59 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
A_carp_H06	carp	A	A	4.381455183029175	0	0
v_buck_H09	buck	v	v	1.950821876525879	0	0
v_mutt_F09	mutt	v	v	3.5910918712615967	0	0
a_cap_F08	cap	a	a	3.8373398780822754	0	0
I_leak_H07	leak	I	I	3.004592180252075	0	0
v_luck_F06	luck	v	v	3.0762360095977783	0	0
I_bean_H08	bean	I	I	2.0260019302368164	0	0
A_carp_H04	carp	A	v	0.5920958518981934	1	0
I_beak_H07	beak	I	I	1.9844627380371094	0	0
I_beak_H09	beak	I	I	4.442583799362183	0	0
v_cup_H08	cup	v	v	1.811702013015747	0	0
v_cup_H09	cup	v	a	0.648115873336792	1	0
A_bark_F07	bark	A	A	3.195456027984619	0	0
i_bin_H06	bin	i	i	2.2743539810180664	0	0
i_min_H04	min	i	i	1.5065150260925293	0	0
v_putt_H05	putt	v	A	0.9540579319000244	1	0
I_bean_F04	bean	I	I	1.8421978950500488	0	0
a_mat_H04	mat	a	a	2.837775230407715	0	0
I_cheap_F05	cheap	I	I	1.927272081375122	0	0
I_leak_F06	leak	I	I	1.4806478023529053	0	0
I_leak_H04	leak	I	i	0.44214391708374023	1	0
I_cheap_H09	cheap	I	I	1.7623920440673828	0	0
I_beak_H08	beak	I	I	1.804079294204712	0	0
a_cap_F07	cap	a	a	6.371536016464233	0	0
I_bean_F08	bean	I	I	2.3652889728546143	0	0
a_pat_F08	pat	a	a	6.5287230014801025	0	0
A_mart_F09	mart	A	A	5.736948013305664	0	0
A_lark_H04	lark	A	v	1.0098481178283691	1	0
I_cheap_F04	cheap	I	i	1.2635979652404785	1	0
A_mart_F07	mart	A	I	1.1062419414520264	2	0

#TotalErreurs#8#TempsTotal#2min 44sec
