#Mon May 17 14:11:00 2021#ListeAX_av.txt#00
Sound File	Stimulus	Vowel	Response Time	NbErreurs	Repetitions
v_bun_F04-A_barn_F09	2	2	1	0.36995908862445503	0	1
v_putt_F08-A_part_F04	2	2	1	0.510704109328799	0	0
A_carp_F04-A_carp_F05	1	1	1	0.7572799584595487	0	0
A_tart_H09-v_tut_H05	2	2	1	0.8538779626833275	0	0
A_mart_H08-A_mart_H07	1	1	1	0.27330708922818303	0	0
A_cart_H05-v_cut_H04	2	1	0	0.14942901104222983	1	0
v_luck_H07-v_luck_H09	1	1	1	1.0767968846485019	0	0
A_bark_H09-v_buck_H07	2	1	0	0.22999996389262378	1	0
v_cud_H05-v_cud_H04	1	1	1	0.9741628839401528	0	0
v_cup_F08-A_carp_F06	2	2	1	0.4366690769093111	0	0
A_carp_F07-v_cup_F06	2	2	1	0.7969429744407535	0	0
A_cart_F04-A_cart_F05	1	1	1	0.434601949644275	0	0
v_cud_F08-A_card_F04	2	2	1	0.48452594806440175	0	0
A_park_H07-v_puck_H04	2	2	1	0.944488077191636	0	0
v_cut_H07-v_cut_H04	1	1	1	0.528337046969682	0	0
v_bun_H08-A_barn_H06	2	2	1	0.3455319235799834	0	0
A_bark_F09-v_buck_F07	2	2	1	0.47853109217248857	0	0
A_card_H05-v_cud_H04	2	2	1	2.0450989350210875	0	0
A_carp_H08-A_carp_H07	1	1	1	0.750055038719438	0	0
A_part_F04-A_part_F09	1	2	0	0.1987959019606933	1	1
v_mutt_H08-A_mart_H09	2	2	1	1.208428934100084	0	0
v_puck_H07-v_puck_H08	1	2	0	0.18745907815173268	1	1
A_tart_F06-A_tart_F08	1	1	1	0.44225091801490635	0	1
A_cart_H08-A_cart_H05	1	2	0	0.32566888607107103	1	0
v_cut_F04-A_cart_F09	2	2	1	0.568697102367878	0	0
v_bun_H07-v_bun_H06	1	1	1	0.8363940959097818	0	0
v_putt_H04-A_part_H06	2	2	1	0.25070303364191204	0	0
A_mart_F07-v_mutt_F09	2	2	1	0.8261439761845395	0	0
v_putt_H05-v_putt_H06	1	2	0	0.20445310475770384	1	0
A_carp_H04-A_carp_H05	1	2	0	0.32819701987318695	1	0

#TotalErreurs#7#TempsTotal#2min 41sec
