Mon Mar 22 16:16:07 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
I_seek_F07	seek	I	I	2.7557690143585205	0	0
A_park_F06	park	A	A	1.8897788524627686	0	1
v_tut_H04	tut	v	a	1.1379289627075195	1	0
v_tut_F08	tut	v	a	0.6414468288421631	2	0
a_cat_H09	cat	a	a	3.1007039546966553	0	0
i_sick_F08	sick	i	i	3.1075940132141113	0	0
v_bun_H07	bun	v	v	2.988860845565796	0	0
v_cud_H08	cud	v	v	2.495889186859131	0	0
A_tart_H04	tart	A	A	2.4950170516967773	0	0
A_tart_F05	tart	A	A	2.029397964477539	0	0
a_tat_F07	tat	a	a	2.6851868629455566	0	0
i_tick_F05	tick	i	i	3.3656980991363525	0	0
i_sick_H05	sick	i	i	1.8301081657409668	0	0
i_sick_F09	sick	i	I	0.6424970626831055	1	0
a_ban_F04	ban	a	a	3.16349196434021	0	0
i_sick_H09	sick	i	i	2.649507999420166	0	0
a_cat_H04	cat	a	a	2.0006518363952637	0	0
A_barn_H09	barn	A	A	2.2379353046417236	0	0
I_seek_H04	seek	I	I	2.3682641983032227	0	0
A_card_F07	card	A	A	2.595458745956421	0	0
v_bun_F06	bun	v	v	2.1249349117279053	0	0
i_tick_F09	tick	i	I	0.5425050258636475	1	0
I_keep_H09	keep	I	I	2.2382071018218994	0	0
a_cat_F05	cat	a	a	1.8921949863433838	0	0
v_cut_H05	cut	v	v	3.1636998653411865	0	0
I_deed_F08	deed	I	i	0.5735301971435547	1	0
i_sick_F04	sick	i	i	2.795271873474121	0	0
a_ban_F05	ban	a	A	0.6122689247131348	1	0
v_cut_F06	cut	v	v	1.9694230556488037	0	0
i_tick_F06	tick	i	I	0.597308874130249	1	0

#TotalErreurs#8#TempsTotal#2min 27sec
