Mon Feb 01 11:40:02 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
I_cheap_F08	cheap	I	I	52.87508201599121	0	0
I_mean_H04	mean	I	I	9.009809017181396	0	0
I_mean_H08	mean	I	I	27.395589113235474	0	0
i_min_H09	min	i	i	17.838945865631104	0	0
A_bark_F07	bark	A	v	1.1243927478790283	2	2
I_cheap_H05	cheap	I	I	3.4889140129089355	0	0
i_chip_F09	chip	i	i	12.625960111618042	0	0
v_luck_H07	luck	v	v	1.9999229907989502	0	1
a_back_F07	back	a	a	3.9923529624938965	0	1
a_cap_F06	cap	a	a	29.37051224708557	0	1
v_putt_H06	putt	v	a	0.337841272354126	1	2
a_pat_F07	pat	a	a	2.11942720413208	0	0
a_lack_F05	lack	a	a	1.3229050636291504	0	2
v_buck_H05	buck	v	v	2.242753028869629	0	1
A_mart_H08	mart	A	a	0.5544610023498535	1	0
a_cap_H07	cap	a	a	10.198584079742432	0	1
A_mart_F09	mart	A	a	0.30181217193603516	1	0
i_chip_F08	chip	i	i	2.2547378540039062	0	0
I_bean_H04	bean	I	I	4.743422985076904	0	1
A_lark_F07	lark	A	v	0.4045248031616211	2	4
i_chip_H09	chip	i	I	0.41440415382385254	1	0
v_cup_F07	cup	v	v	2.0621910095214844	0	0
v_mutt_H09	mutt	v	A	1.8757610321044922	2	0
a_back_F04	back	a	v	1.4176478385925293	1	0
v_cup_H07	cup	v	v	1.2671618461608887	0	3
A_part_H06	part	A	A	13.068818092346191	0	0
i_chip_F05	chip	i	i	3.9234540462493896	0	0
v_mutt_F05	mutt	v	A	0.25087618827819824	2	0
v_putt_F08	putt	v	v	1.4633862972259521	0	1
I_beak_H07	beak	I	i	0.2510068416595459	1	0

#TotalErreurs#14#TempsTotal#8min 57sec
