#00#Tue Feb  9 17:21:57 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_luck_F04-v_luck_F08-A_lark_F06	A	3	3	1	0.6055816339940066	0	2
i_chip_F07-I_cheap_F09-I_cheap_F04	i	1	1	1	0.5778568519890541	0	1
v_buck_F08-a_back_F07-a_back_F04	v	1	1	1	0.7691875909949886	0	0
a_pat_F08-a_pat_F06-v_putt_F04	v	3	3	1	1.407542929999181	0	2
I_leak_F09-i_lick_F04-I_leak_F07	i	2	2	1	0.8487157010094961	0	0
v_cup_H07-a_cap_H08-v_cup_H04	a	2	3	0	0.06661257799714804	2	1
a_back_H08-a_back_H07-v_buck_H06	v	3	3	1	1.5026360560004832	0	0
a_cap_F07-v_cup_F09-v_cup_F05	a	1	1	1	1.0654983230051585	0	1
v_putt_H09-v_putt_H04-A_part_H08	A	3	3	1	0.9562693470070371	0	0
A_bark_F09-v_buck_F05-v_buck_F07	A	1	1	1	0.6387279770133318	0	1
v_luck_F09-A_lark_F05-v_luck_F07	A	2	2	1	0.9490273720002733	0	0
I_beak_H06-i_bik_H08-I_beak_H05	i	2	1	0	0.06503805899410509	2	3
v_cup_F05-v_cup_F06-a_cap_F07	a	3	2	0	0.06716961099300534	2	0
I_cheap_H04-i_chip_H09-I_cheap_H06	i	2	2	1	0.7640504529990721	0	1
I_bean_H04-I_bean_H05-i_bin_H09	i	3	3	1	0.7854928390006535	0	1
A_lark_H07-v_luck_H09-v_luck_H05	A	1	1	1	1.1049397120077629	0	0
v_putt_F04-a_pat_F05-a_pat_F06	v	1	1	1	0.8693955159978941	0	0
i_bik_F08-I_beak_F06-i_bik_F09	I	2	1	0	0.06836507401021663	3	0
a_lack_F06-a_lack_F05-v_luck_F09	v	3	3	1	1.8077855939918663	0	0
v_mutt_H05-a_mat_H08-v_mutt_H06	a	2	2	1	3.2424293349904474	0	0
v_luck_H08-A_lark_H06-A_lark_H04	v	1	1	1	0.9469257780001499	0	0
a_mat_H04-v_mutt_H06-a_mat_H09	v	2	2	1	0.6393350459984504	0	1
v_putt_F08-A_part_F09-v_putt_F05	A	2	2	1	1.1708137829991756	0	0
v_buck_H05-A_bark_H09-v_buck_H04	A	2	2	1	0.5267235680075828	0	2
i_chip_H07-I_cheap_H09-I_cheap_H04	i	1	1	1	1.2886420460126828	0	0
v_buck_F05-A_bark_F09-v_buck_F04	A	2	2	1	0.6329973690008046	0	1
A_lark_H05-A_lark_H04-v_luck_H08	v	3	2	0	0.06719967399840243	2	5
a_cap_H05-a_cap_H07-v_cup_H09	v	3	3	1	0.5877251469937619	0	0
I_cheap_F04-i_chip_F07-i_chip_F05	I	1	1	1	0.94505909900181	0	1
a_mat_F06-v_mutt_F07-v_mutt_F05	a	1	2	0	0.06812561200058553	3	1

#TotalErreurs#14TempsTotal#5min 5sec
