Wed Mar 10 23:33:40 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
I_cheap_F07	cheap	I	I	1.6933710820012493	0	0
A_bark_H08	bark	A	A	1.7139858399968944	0	0
v_mutt_H09	mutt	v	v	1.0469628369974089	0	0
v_putt_F06	putt	v	v	2.9424080759999924	0	0
a_lack_F07	lack	a	a	1.124687093004468	0	0
A_mart_F06	mart	A	A	1.2213581969990628	0	0
v_buck_F09	buck	v	v	1.0438349169999128	0	0
I_mean_F04	mean	I	i	0.061315930004639085	1	0
A_part_H07	part	A	A	1.3455421919934452	0	0
A_lark_F08	lark	A	a	0.30439023700455436	1	0
A_lark_F04	lark	A	A	1.6391461919993162	0	0
v_mutt_H05	mutt	v	v	1.5115511949989013	0	0
v_putt_F09	putt	v	v	1.2389785289997235	0	0
i_bik_H09	bik	i	I	0.06235667999862926	1	0
a_back_H06	back	a	a	1.8855841670010705	0	0
A_mart_F07	mart	A	A	1.446731522999471	0	0
v_luck_F08	luck	v	v	1.3236835639982019	0	0
I_beak_F08	beak	I	I	1.154245035002532	0	0
i_bik_F08	bik	i	i	2.5367171920006513	0	0
a_pat_H05	pat	a	a	3.1057840950015816	0	0
I_mean_F09	mean	I	I	1.6686603209964233	0	0
i_chip_F07	chip	i	i	1.0478943599955528	0	0
A_lark_H07	lark	A	A	1.6589361610022024	0	0
A_lark_H08	lark	A	a	0.18945275399892125	2	0
a_cap_F08	cap	a	a	1.4401542179984972	0	0
i_bin_H09	bin	i	i	1.1077343950018985	0	0
i_bik_H05	bik	i	i	1.2300294169981498	0	0
i_bik_F06	bik	i	i	1.4396033060038462	0	0
i_min_F04	min	i	i	1.3398895130012534	0	0
a_pat_F08	pat	a	a	1.9763550789939472	0	0

#TotalErreurs#5#TempsTotal#1min 43sec
