#00#Mon Feb 22 23:10:43 2021#ListeOddity_1.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
a_mat_F04-v_mutt_F06-a_mat_F09	v	2	2	1	5.109557333998964	0	0
v_mutt_F05-v_mutt_F07-A_mart_F08	A	3	3	1	0.34030562300176825	0	0
i_min_F06-i_min_F05-I_mean_F07	I	3	3	1	0.43083314199975575	0	0
a_cap_F08-v_cup_F05-a_cap_F07	v	2	2	1	0.5958677259986871	0	0
A_lark_F07-v_luck_F09-v_luck_F05	A	1	3	0	0.04232963600225048	2	0
i_bin_F04-I_bean_F09-I_bean_F07	i	1	1	1	0.04367318299773615	0	0
a_lack_F05-v_luck_F09-a_lack_F06	v	2	3	0	5.8206530140014365	2	0
v_buck_H06-v_buck_H09-a_back_H08	a	3	3	1	0.5978351759986253	0	0
A_part_F09-v_putt_F04-v_putt_F05	A	1	1	1	0.8890306729990698	0	0
a_pat_H08-a_pat_H06-v_putt_H04	v	3	1	0	0.04554830900087836	3	0
v_buck_F05-A_bark_F04-A_bark_F07	v	1	1	1	0.8661416100003407	0	0
A_bark_H09-v_buck_H05-v_buck_H07	A	1	2	0	1.0316836439997132	2	0
I_mean_H05-I_mean_H08-i_min_H04	i	3	3	1	0.9498302239990153	0	0
I_cheap_H05-I_cheap_H07-i_chip_H09	i	3	3	1	1.439563982999971	0	0
A_carp_F05-v_cup_F06-A_carp_F07	v	2	3	0	0.04269232899969211	2	0
A_bark_F06-v_buck_F04-A_bark_F09	v	2	2	1	3.374499513000046	0	0
i_lick_H09-I_leak_H08-I_leak_H07	i	1	1	1	1.3653533510005218	0	0
i_lick_H08-i_lick_H09-I_leak_H06	I	3	3	1	1.1916292780006188	0	0
a_cap_F07-v_cup_F09-v_cup_F05	a	1	2	0	0.046439955000096234	3	0
v_mutt_H09-v_mutt_H05-a_mat_H06	a	3	3	1	1.1613902960016276	0	0
i_chip_H09-I_cheap_H08-i_chip_H07	I	2	3	0	0.04306087000077241	2	0
a_mat_F06-v_mutt_F07-v_mutt_F05	a	1	2	0	0.3833685490026255	2	0
A_lark_H05-A_lark_H04-v_luck_H08	v	3	3	1	0.630345892997866	0	0
v_cup_F09-A_carp_F08-v_cup_F05	A	2	2	1	0.552007392001542	0	0
v_luck_H04-v_luck_H09-a_lack_H06	a	3	2	0	0.04352688299695728	2	0
I_bean_F04-I_bean_F05-i_bin_F09	i	3	2	0	0.9585413950007933	2	0
A_part_H07-A_part_H06-v_putt_H05	v	3	3	1	1.6628706119990966	0	0
v_cup_F05-v_cup_F06-a_cap_F07	a	3	3	1	0.14342385900090449	0	0
I_cheap_F05-I_cheap_F07-i_chip_F09	i	3	3	1	0.6022781979991123	0	0
I_beak_F07-i_bik_F05-i_bik_F08	I	1	1	1	1.4837402309967729	0	0

#TotalErreurs#22TempsTotal#4min 19sec
