#Mon Feb 22 23:29:45 2021#Liste2AFC_av.txt#00
Sound File	Stimulus	Vowel	Response Time	NbErreurs	Repetitions
A_lark_F08	lark	A	0.05025503700016998	1	0
v_puck_H04	puck	v	1.8711027499994088	0	0
A_park_H09	park	A	1.1096046380007465	0	0
A_card_H04	card	A	0.5682268049968116	1	0
v_bun_F09	bun	v	1.4286139830001048	0	0
A_park_F07	park	A	1.0752173509972636	0	0
v_cup_F08	cup	v	1.0314957959999447	0	0
A_cart_H06	cart	A	1.3201079060017946	0	0
A_cart_F06	cart	A	1.125150626001414	0	0
v_putt_F08	putt	v	1.6175064429990016	0	0
v_cup_F05	cup	v	1.2712895610020496	0	0
v_buck_H06	buck	v	1.2481330669979798	0	0
v_puck_H09	puck	v	0.06017479599904618	1	0
A_part_H06	part	A	1.3605508679975173	0	0
v_cup_H09	cup	v	1.066838190999988	0	0
v_putt_H04	putt	v	0.06287528599932557	1	0
A_park_F08	park	A	1.0986069680002402	0	0
A_barn_F04	barn	A	0.06152510000174516	1	0
v_bun_H04	bun	v	0.6109424189999118	1	0
A_bark_H09	bark	A	1.0749116529987077	0	0
A_card_F06	card	A	2.2560919409988855	0	0
v_puck_F06	puck	v	1.0275754370013601	0	0
v_cut_F09	cut	v	1.2409773509971274	0	0
v_mutt_F04	mutt	v	1.1249486000015168	0	0
v_putt_H08	putt	v	1.767673215999821	0	0
A_part_F05	part	A	1.1366690950017073	0	0
v_bun_F07	bun	v	1.5748883339983877	0	0
A_tart_F09	tart	A	1.0197218520006572	0	0
A_part_H07	part	A	1.0178668500011554	0	0
v_luck_F04	luck	v	0.9330742530000862	0	0

#TotalErreurs#6TempsTotal#1min 39sec
